   2022      1     12   12.00       264.00    0.00    0.58278E-01    0.58257E+00    0.77623E-01    0.10000E-19    0.10000E-19    0.45254E-06    0.00000E+00    0.21240E-06    0.19709E-06    0.00000E+00   -0.19203E-07    0.00000E+00    0.29362E+03    0.27246E+03    0.00000E+00   -0.26546E+02    0.00000E+00    0.60978E+01    0.18159E+03    0.13234E+03    0.28833E-04    0.28833E-04    0.00000E+00    0.69883E-22    0.00000E+00    0.19732E-26    0.00000E+00    0.00000E+00    0.23297E+03    0.24488E+03    0.25458E+03    0.25917E+03    0.31475E+03
   2022      1     13   12.00       288.00    0.00    0.60404E-01    0.58317E+00    0.77622E-01    0.10000E-19    0.10000E-19    0.45192E-06    0.00000E+00    0.21258E-06    0.19727E-06    0.00000E+00   -0.18758E-07    0.00000E+00    0.29388E+03    0.27271E+03    0.00000E+00   -0.25931E+02    0.00000E+00    0.55566E+01    0.18155E+03    0.13256E+03    0.30070E-04    0.30070E-04    0.00000E+00    0.69898E-22    0.00000E+00    0.19746E-26    0.00000E+00    0.00000E+00    0.23311E+03    0.24469E+03    0.25442E+03    0.25949E+03    0.31531E+03
   2022      1     14   12.00       312.00    0.00    0.62531E-01    0.58385E+00    0.77622E-01    0.10000E-19    0.10000E-19    0.45132E-06    0.00000E+00    0.21247E-06    0.19718E-06    0.00000E+00   -0.18367E-07    0.00000E+00    0.29372E+03    0.27258E+03    0.00000E+00   -0.25390E+02    0.00000E+00    0.50897E+01    0.18122E+03    0.13266E+03    0.31122E-04    0.31122E-04    0.00000E+00    0.69912E-22    0.00000E+00    0.19738E-26    0.00000E+00    0.00000E+00    0.23275E+03    0.24405E+03    0.25383E+03    0.25937E+03    0.31560E+03
   2022      1     15   12.00       336.00    0.00    0.64659E-01    0.58461E+00    0.77622E-01    0.10000E-19    0.10000E-19    0.45073E-06    0.00000E+00    0.21230E-06    0.19703E-06    0.00000E+00   -0.18019E-07    0.00000E+00    0.29349E+03    0.27237E+03    0.00000E+00   -0.24909E+02    0.00000E+00    0.46785E+01    0.18087E+03    0.13270E+03    0.32212E-04    0.32212E-04    0.00000E+00    0.69925E-22    0.00000E+00    0.19720E-26    0.00000E+00    0.00000E+00    0.23235E+03    0.24340E+03    0.25322E+03    0.25919E+03    0.31575E+03
   2022      1     16   12.00       360.00    0.00    0.66803E-01    0.58566E+00    0.77622E-01    0.10000E-19    0.10000E-19    0.45015E-06    0.00000E+00    0.22837E-06    0.21141E-06    0.00000E+00   -0.17709E-07    0.00000E+00    0.31570E+03    0.29225E+03    0.00000E+00   -0.24481E+02    0.00000E+00    0.43236E+01    0.18093E+03    0.15476E+03    0.33739E-04    0.33739E-04    0.00000E+00    0.69941E-22    0.00000E+00    0.21158E-26    0.00000E+00    0.00000E+00    0.23262E+03    0.24341E+03    0.25325E+03    0.25958E+03    0.36830E+03
   2022      1     17   12.00       384.00    0.00    0.69174E-01    0.58844E+00    0.77622E-01    0.10000E-19    0.10000E-19    0.44958E-06    0.00000E+00    0.26508E-06    0.24420E-06    0.00000E+00   -0.17449E-07    0.00000E+00    0.36645E+03    0.33759E+03    0.00000E+00   -0.24121E+02    0.00000E+00    0.40471E+01    0.18005E+03    0.20626E+03    0.35467E-04    0.35467E-04    0.00000E+00    0.69948E-22    0.00000E+00    0.24433E-26    0.00000E+00    0.00000E+00    0.23138E+03    0.24197E+03    0.25190E+03    0.25865E+03    0.49091E+03
   2022      1     18   12.00       408.00    0.00    0.71626E-01    0.58945E+00    0.77622E-01    0.10000E-19    0.10000E-19    0.44903E-06    0.00000E+00    0.26637E-06    0.24542E-06    0.00000E+00   -0.17197E-07    0.00000E+00    0.36823E+03    0.33926E+03    0.00000E+00   -0.23773E+02    0.00000E+00    0.37669E+01    0.18064E+03    0.20738E+03    0.36543E-04    0.36543E-04    0.00000E+00    0.69959E-22    0.00000E+00    0.24554E-26    0.00000E+00    0.00000E+00    0.23251E+03    0.24285E+03    0.25276E+03    0.25977E+03    0.49366E+03
   2022      1     19   12.00       432.00    0.00    0.74083E-01    0.58999E+00    0.77621E-01    0.10000E-19    0.10000E-19    0.44848E-06    0.00000E+00    0.26638E-06    0.24545E-06    0.00000E+00   -0.16957E-07    0.00000E+00    0.36824E+03    0.33931E+03    0.00000E+00   -0.23441E+02    0.00000E+00    0.35056E+01    0.18056E+03    0.20739E+03    0.37531E-04    0.37531E-04    0.00000E+00    0.69968E-22    0.00000E+00    0.24554E-26    0.00000E+00    0.00000E+00    0.23255E+03    0.24269E+03    0.25262E+03    0.25993E+03    0.49378E+03
   2022      1     20   12.00       456.00    0.00    0.76544E-01    0.59030E+00    0.77621E-01    0.10000E-19    0.10000E-19    0.44794E-06    0.00000E+00    0.26807E-06    0.24704E-06    0.00000E+00   -0.16729E-07    0.00000E+00    0.37058E+03    0.34150E+03    0.00000E+00   -0.23126E+02    0.00000E+00    0.32651E+01    0.18141E+03    0.20881E+03    0.39280E-04    0.39280E-04    0.00000E+00    0.69978E-22    0.00000E+00    0.24710E-26    0.00000E+00    0.00000E+00    0.23411E+03    0.24401E+03    0.25389E+03    0.26139E+03    0.49724E+03
   2022      1     21   12.00       480.00    0.00    0.79003E-01    0.59039E+00    0.77621E-01    0.10000E-19    0.10000E-19    0.44741E-06    0.00000E+00    0.26908E-06    0.24797E-06    0.00000E+00   -0.16524E-07    0.00000E+00    0.37198E+03    0.34279E+03    0.00000E+00   -0.22843E+02    0.00000E+00    0.30486E+01    0.18564E+03    0.20592E+03    0.40312E-04    0.40312E-04    0.00000E+00    0.69986E-22    0.00000E+00    0.24801E-26    0.00000E+00    0.00000E+00    0.23115E+03    0.24097E+03    0.25648E+03    0.28634E+03    0.49043E+03
   2022      1     22   12.00       504.00    0.00    0.81556E-01    0.59105E+00    0.77621E-01    0.10000E-19    0.10000E-19    0.44689E-06    0.00000E+00    0.31097E-06    0.28751E-06    0.00000E+00   -0.16354E-07    0.00000E+00    0.42988E+03    0.39746E+03    0.00000E+00   -0.22608E+02    0.00000E+00    0.28813E+01    0.24246E+03    0.20692E+03    0.41584E-04    0.41584E-04    0.00000E+00    0.69995E-22    0.00000E+00    0.28749E-26    0.00000E+00    0.00000E+00    0.25900E+03    0.32685E+03    0.39435E+03    0.40427E+03    0.49291E+03
   2022      1     23   12.00       528.00    0.00    0.84211E-01    0.59138E+00    0.77621E-01    0.10000E-19    0.10000E-19    0.44637E-06    0.00000E+00    0.33215E-06    0.30859E-06    0.00000E+00   -0.16201E-07    0.00000E+00    0.45916E+03    0.42659E+03    0.00000E+00   -0.22396E+02    0.00000E+00    0.27344E+01    0.27179E+03    0.20681E+03    0.42995E-04    0.42995E-04    0.00000E+00    0.70003E-22    0.00000E+00    0.30857E-26    0.00000E+00    0.00000E+00    0.36878E+03    0.38207E+03    0.39529E+03    0.40452E+03    0.49273E+03
   2022      1     24   12.00       552.00    0.00    0.86874E-01    0.59171E+00    0.77621E-01    0.10000E-19    0.10000E-19    0.44585E-06    0.00000E+00    0.33183E-06    0.30832E-06    0.00000E+00   -0.16063E-07    0.00000E+00    0.45872E+03    0.42622E+03    0.00000E+00   -0.22205E+02    0.00000E+00    0.26070E+01    0.27153E+03    0.20657E+03    0.44818E-04    0.44818E-04    0.00000E+00    0.70011E-22    0.00000E+00    0.30826E-26    0.00000E+00    0.00000E+00    0.36851E+03    0.38160E+03    0.39488E+03    0.40440E+03    0.49223E+03
   2022      1     25   12.00       576.00    0.00    0.89533E-01    0.59210E+00    0.77620E-01    0.10000E-19    0.10000E-19    0.44534E-06    0.00000E+00    0.33131E-06    0.30787E-06    0.00000E+00   -0.15935E-07    0.00000E+00    0.45800E+03    0.42560E+03    0.00000E+00   -0.22028E+02    0.00000E+00    0.24924E+01    0.27109E+03    0.20623E+03    0.45639E-04    0.45639E-04    0.00000E+00    0.70018E-22    0.00000E+00    0.30773E-26    0.00000E+00    0.00000E+00    0.36795E+03    0.38087E+03    0.39422E+03    0.40403E+03    0.49150E+03
   2022      1     26   12.00       600.00    0.00    0.92188E-01    0.59250E+00    0.77620E-01    0.10000E-19    0.10000E-19    0.44483E-06    0.00000E+00    0.33163E-06    0.30821E-06    0.00000E+00   -0.15816E-07    0.00000E+00    0.45844E+03    0.42606E+03    0.00000E+00   -0.21864E+02    0.00000E+00    0.23888E+01    0.27138E+03    0.20632E+03    0.47841E-04    0.47841E-04    0.00000E+00    0.70025E-22    0.00000E+00    0.30809E-26    0.00000E+00    0.00000E+00    0.36858E+03    0.38131E+03    0.39466E+03    0.40469E+03    0.49180E+03
   2022      1     27   12.00       624.00    0.00    0.94843E-01    0.59286E+00    0.77620E-01    0.10000E-19    0.10000E-19    0.44433E-06    0.00000E+00    0.33152E-06    0.30814E-06    0.00000E+00   -0.15698E-07    0.00000E+00    0.45829E+03    0.42597E+03    0.00000E+00   -0.21702E+02    0.00000E+00    0.22901E+01    0.27127E+03    0.20621E+03    0.48688E-04    0.48688E-04    0.00000E+00    0.70032E-22    0.00000E+00    0.30793E-26    0.00000E+00    0.00000E+00    0.36856E+03    0.38113E+03    0.39452E+03    0.40478E+03    0.49162E+03
   2022      1     28   12.00       648.00    0.00    0.97496E-01    0.59315E+00    0.77620E-01    0.10000E-19    0.10000E-19    0.44384E-06    0.00000E+00    0.33204E-06    0.30867E-06    0.00000E+00   -0.15582E-07    0.00000E+00    0.45902E+03    0.42670E+03    0.00000E+00   -0.21541E+02    0.00000E+00    0.21924E+01    0.27172E+03    0.20642E+03    0.50857E-04    0.50857E-04    0.00000E+00    0.70038E-22    0.00000E+00    0.30840E-26    0.00000E+00    0.00000E+00    0.36945E+03    0.38184E+03    0.39522E+03    0.40566E+03    0.49221E+03
   2022      1     29   12.00       672.00    0.00    0.10015E+00    0.59319E+00    0.77620E-01    0.10000E-19    0.10000E-19    0.44336E-06    0.00000E+00    0.33412E-06    0.31065E-06    0.00000E+00   -0.15462E-07    0.00000E+00    0.46188E+03    0.42944E+03    0.00000E+00   -0.21374E+02    0.00000E+00    0.20939E+01    0.27349E+03    0.20745E+03    0.51282E-04    0.51282E-04    0.00000E+00    0.70044E-22    0.00000E+00    0.31038E-26    0.00000E+00    0.00000E+00    0.37249E+03    0.38466E+03    0.39793E+03    0.40841E+03    0.49475E+03
   2022      1     30   12.00       696.00    0.00    0.10281E+00    0.59298E+00    0.77620E-01    0.10000E-19    0.10000E-19    0.44288E-06    0.00000E+00    0.33271E-06    0.30937E-06    0.00000E+00   -0.15339E-07    0.00000E+00    0.45994E+03    0.42767E+03    0.00000E+00   -0.21204E+02    0.00000E+00    0.19927E+01    0.27226E+03    0.20668E+03    0.53092E-04    0.53092E-04    0.00000E+00    0.70050E-22    0.00000E+00    0.30904E-26    0.00000E+00    0.00000E+00    0.37063E+03    0.38272E+03    0.39610E+03    0.40688E+03    0.49299E+03
   2022      1     31   12.00       720.00    0.00    0.10548E+00    0.59245E+00    0.77619E-01    0.10000E-19    0.10000E-19    0.44242E-06    0.00000E+00    0.34012E-06    0.31634E-06    0.00000E+00   -0.15203E-07    0.00000E+00    0.47018E+03    0.43731E+03    0.00000E+00   -0.21017E+02    0.00000E+00    0.18861E+01    0.27860E+03    0.21049E+03    0.54721E-04    0.54721E-04    0.00000E+00    0.70055E-22    0.00000E+00    0.31599E-26    0.00000E+00    0.00000E+00    0.38116E+03    0.39282E+03    0.40575E+03    0.41617E+03    0.50219E+03
   2022      2      1   12.00       744.00    0.00    0.10816E+00    0.59069E+00    0.77619E-01    0.10000E-19    0.10000E-19    0.44195E-06    0.00000E+00    0.34073E-06    0.31695E-06    0.00000E+00   -0.15045E-07    0.00000E+00    0.47102E+03    0.43815E+03    0.00000E+00   -0.20799E+02    0.00000E+00    0.17596E+01    0.27905E+03    0.21079E+03    0.55403E-04    0.55403E-04    0.00000E+00    0.70060E-22    0.00000E+00    0.31658E-26    0.00000E+00    0.00000E+00    0.38207E+03    0.39360E+03    0.40652E+03    0.41707E+03    0.50300E+03
   2022      2      2   12.00       768.00    0.00    0.11082E+00    0.58909E+00    0.77619E-01    0.10000E-19    0.10000E-19    0.44150E-06    0.00000E+00    0.33545E-06    0.31205E-06    0.00000E+00   -0.14906E-07    0.00000E+00    0.46373E+03    0.43138E+03    0.00000E+00   -0.20606E+02    0.00000E+00    0.16479E+01    0.27450E+03    0.20796E+03    0.57281E-04    0.57281E-04    0.00000E+00    0.70064E-22    0.00000E+00    0.31163E-26    0.00000E+00    0.00000E+00    0.37484E+03    0.38646E+03    0.39972E+03    0.41082E+03    0.49635E+03
   2022      2      3   12.00       792.00    0.00    0.11347E+00    0.58830E+00    0.77619E-01    0.10000E-19    0.10000E-19    0.44105E-06    0.00000E+00    0.33519E-06    0.31185E-06    0.00000E+00   -0.14792E-07    0.00000E+00    0.46337E+03    0.43110E+03    0.00000E+00   -0.20449E+02    0.00000E+00    0.15620E+01    0.27430E+03    0.20773E+03    0.58810E-04    0.58810E-04    0.00000E+00    0.70069E-22    0.00000E+00    0.31141E-26    0.00000E+00    0.00000E+00    0.37468E+03    0.38620E+03    0.39949E+03    0.41075E+03    0.49587E+03
   2022      2      4   12.00       816.00    0.00    0.11611E+00    0.58787E+00    0.77619E-01    0.10000E-19    0.10000E-19    0.44060E-06    0.00000E+00    0.33092E-06    0.30789E-06    0.00000E+00   -0.14690E-07    0.00000E+00    0.45747E+03    0.42562E+03    0.00000E+00   -0.20308E+02    0.00000E+00    0.14859E+01    0.27064E+03    0.20543E+03    0.59080E-04    0.59080E-04    0.00000E+00    0.70074E-22    0.00000E+00    0.30739E-26    0.00000E+00    0.00000E+00    0.36885E+03    0.38044E+03    0.39400E+03    0.40571E+03    0.49048E+03
   2022      2      5   12.00       840.00    0.00    0.11873E+00    0.58809E+00    0.77618E-01    0.10000E-19    0.10000E-19    0.44017E-06    0.00000E+00    0.33061E-06    0.30763E-06    0.00000E+00   -0.14603E-07    0.00000E+00    0.45703E+03    0.42527E+03    0.00000E+00   -0.20188E+02    0.00000E+00    0.14231E+01    0.27040E+03    0.20518E+03    0.60677E-04    0.60677E-04    0.00000E+00    0.70078E-22    0.00000E+00    0.30708E-26    0.00000E+00    0.00000E+00    0.36860E+03    0.38010E+03    0.39368E+03    0.40554E+03    0.48996E+03
   2022      2      6   12.00       864.00    0.00    0.12136E+00    0.58840E+00    0.77618E-01    0.10000E-19    0.10000E-19    0.43974E-06    0.00000E+00    0.33053E-06    0.30759E-06    0.00000E+00   -0.14513E-07    0.00000E+00    0.45692E+03    0.42522E+03    0.00000E+00   -0.20063E+02    0.00000E+00    0.13581E+01    0.27032E+03    0.20509E+03    0.61940E-04    0.61940E-04    0.00000E+00    0.70082E-22    0.00000E+00    0.30703E-26    0.00000E+00    0.00000E+00    0.36861E+03    0.38003E+03    0.39362E+03    0.40561E+03    0.48983E+03
   2022      2      7   12.00       888.00    0.00    0.12398E+00    0.58875E+00    0.77618E-01    0.10000E-19    0.10000E-19    0.43932E-06    0.00000E+00    0.33049E-06    0.30759E-06    0.00000E+00   -0.14414E-07    0.00000E+00    0.45687E+03    0.42521E+03    0.00000E+00   -0.19926E+02    0.00000E+00    0.12836E+01    0.27025E+03    0.20504E+03    0.62539E-04    0.62539E-04    0.00000E+00    0.70085E-22    0.00000E+00    0.30695E-26    0.00000E+00    0.00000E+00    0.36863E+03    0.37997E+03    0.39358E+03    0.40572E+03    0.48979E+03
   2022      2      8   12.00       912.00    0.00    0.12661E+00    0.58910E+00    0.77618E-01    0.10000E-19    0.10000E-19    0.43891E-06    0.00000E+00    0.33048E-06    0.30762E-06    0.00000E+00   -0.14306E-07    0.00000E+00    0.45685E+03    0.42525E+03    0.00000E+00   -0.19776E+02    0.00000E+00    0.11983E+01    0.27020E+03    0.20501E+03    0.65210E-04    0.65210E-04    0.00000E+00    0.70088E-22    0.00000E+00    0.30696E-26    0.00000E+00    0.00000E+00    0.36867E+03    0.37995E+03    0.39358E+03    0.40585E+03    0.48981E+03
   2022      2      9   12.00       936.00    0.00    0.12921E+00    0.59062E+00    0.77618E-01    0.10000E-19    0.10000E-19    0.43852E-06    0.00000E+00    0.31295E-06    0.29122E-06    0.00000E+00   -0.14234E-07    0.00000E+00    0.43262E+03    0.40258E+03    0.00000E+00   -0.19677E+02    0.00000E+00    0.11283E+01    0.25515E+03    0.19580E+03    0.65984E-04    0.65984E-04    0.00000E+00    0.70090E-22    0.00000E+00    0.29055E-26    0.00000E+00    0.00000E+00    0.34418E+03    0.35609E+03    0.37082E+03    0.38452E+03    0.46790E+03
   2022      2     10   12.00       960.00    0.00    0.13180E+00    0.59403E+00    0.77618E-01    0.10000E-19    0.10000E-19    0.43814E-06    0.00000E+00    0.32383E-06    0.30145E-06    0.00000E+00   -0.14196E-07    0.00000E+00    0.44766E+03    0.41673E+03    0.00000E+00   -0.19624E+02    0.00000E+00    0.10938E+01    0.26464E+03    0.20134E+03    0.66894E-04    0.66894E-04    0.00000E+00    0.70093E-22    0.00000E+00    0.30078E-26    0.00000E+00    0.00000E+00    0.35968E+03    0.37111E+03    0.38518E+03    0.39818E+03    0.48119E+03
   2022      2     11   12.00       984.00    0.00    0.13443E+00    0.59536E+00    0.77617E-01    0.10000E-19    0.10000E-19    0.43776E-06    0.00000E+00    0.32994E-06    0.30722E-06    0.00000E+00   -0.14113E-07    0.00000E+00    0.45610E+03    0.42470E+03    0.00000E+00   -0.19509E+02    0.00000E+00    0.10228E+01    0.26987E+03    0.20451E+03    0.68780E-04    0.68780E-04    0.00000E+00    0.70095E-22    0.00000E+00    0.30647E-26    0.00000E+00    0.00000E+00    0.36829E+03    0.37944E+03    0.39316E+03    0.40582E+03    0.48885E+03
   2022      2     12   12.00      1008.00    0.00    0.13706E+00    0.59560E+00    0.77617E-01    0.10000E-19    0.10000E-19    0.43738E-06    0.00000E+00    0.33009E-06    0.30740E-06    0.00000E+00   -0.14022E-07    0.00000E+00    0.45631E+03    0.42495E+03    0.00000E+00   -0.19384E+02    0.00000E+00    0.94697E+00    0.27002E+03    0.20451E+03    0.69442E-04    0.69442E-04    0.00000E+00    0.70098E-22    0.00000E+00    0.30661E-26    0.00000E+00    0.00000E+00    0.36865E+03    0.37974E+03    0.39346E+03    0.40619E+03    0.48895E+03
   2022      2     13   12.00      1032.00    0.00    0.13968E+00    0.59596E+00    0.77617E-01    0.10000E-19    0.10000E-19    0.43700E-06    0.00000E+00    0.32693E-06    0.30447E-06    0.00000E+00   -0.13951E-07    0.00000E+00    0.45195E+03    0.42091E+03    0.00000E+00   -0.19285E+02    0.00000E+00    0.89171E+00    0.26737E+03    0.20276E+03    0.71848E-04    0.71848E-04    0.00000E+00    0.70101E-22    0.00000E+00    0.30366E-26    0.00000E+00    0.00000E+00    0.36443E+03    0.37557E+03    0.38949E+03    0.40253E+03    0.48484E+03
   2022      2     14   12.00      1056.00    0.00    0.14228E+00    0.59670E+00    0.77617E-01    0.10000E-19    0.10000E-19    0.43662E-06    0.00000E+00    0.32885E-06    0.30631E-06    0.00000E+00   -0.13889E-07    0.00000E+00    0.45461E+03    0.42345E+03    0.00000E+00   -0.19200E+02    0.00000E+00    0.85202E+00    0.26907E+03    0.20367E+03    0.71719E-04    0.71719E-04    0.00000E+00    0.70104E-22    0.00000E+00    0.30546E-26    0.00000E+00    0.00000E+00    0.36732E+03    0.37833E+03    0.39212E+03    0.40509E+03    0.48709E+03
