   2021      7     12   12.00       264.00    0.00    0.33192E-03    0.26817E-04    0.85816E-01    0.23818E+00    0.20267E+00    0.75354E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.68136E-08    0.40540E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.94191E+01    0.56042E+01   -0.83069E+00    0.95849E+01    0.00000E+00   -0.92875E+00   -0.92875E+00    0.11218E-05    0.00000E+00    0.14883E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     13   12.00       288.00    0.00    0.33046E-03    0.85076E-04    0.85816E-01    0.22497E+00    0.19350E+00    0.79612E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.75182E-08    0.69200E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.10393E+02    0.95662E+01    0.87760E+00    0.10735E+02    0.00000E+00   -0.91975E+00   -0.91975E+00    0.22911E-05    0.00000E+00    0.25538E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     14   12.00       312.00    0.00    0.27945E-03    0.71754E-04    0.85816E-01    0.23097E+00    0.20098E+00    0.85339E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.85423E-08    0.70170E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.11809E+02    0.97004E+01    0.19931E+01    0.11925E+02    0.00000E+00   -0.79291E+00   -0.79291E+00    0.26774E-05    0.00000E+00    0.26233E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     15   12.00       336.00    0.00    0.38269E-03    0.10889E-03    0.85816E-01    0.19406E+00    0.16876E+00    0.89178E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.91667E-08    0.65770E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.12672E+02    0.90921E+01    0.17248E+01    0.12925E+02    0.00000E+00   -0.99877E+00   -0.99877E+00    0.21102E-05    0.00000E+00    0.24091E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     16   12.00       360.00    0.00    0.46462E-03    0.15737E-03    0.85815E-01    0.17131E+00    0.14734E+00    0.92040E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.98257E-08    0.74684E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.13583E+02    0.10324E+02    0.37157E+01    0.13906E+02    0.00000E+00   -0.11723E+01   -0.11723E+01    0.22699E-05    0.00000E+00    0.25981E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     17   12.00       384.00    0.00    0.37692E-03    0.99156E-04    0.85815E-01    0.20599E+00    0.17158E+00    0.94527E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10763E-07    0.96183E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.14879E+02    0.13296E+02    0.58381E+01    0.14739E+02    0.00000E+00   -0.10403E+01   -0.10403E+01    0.33543E-05    0.00000E+00    0.31362E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     18   12.00       408.00    0.00    0.32968E-03    0.92481E-04    0.85815E-01    0.22147E+00    0.18326E+00    0.96678E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11342E-07    0.92433E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.15679E+02    0.12778E+02    0.31075E+01    0.15612E+02    0.00000E+00   -0.97121E+00   -0.97121E+00    0.31940E-05    0.00000E+00    0.29151E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     19   12.00       432.00    0.00    0.34520E-03    0.92125E-04    0.85815E-01    0.20981E+00    0.16571E+00    0.10223E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12590E-07    0.10567E-07    0.00000E+00    0.00000E+00    0.00000E+00   -0.17405E+02    0.14608E+02    0.60126E+01    0.17122E+02    0.00000E+00   -0.10215E+01   -0.10215E+01    0.34203E-05    0.00000E+00    0.32888E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     20   12.00       456.00    0.00    0.27811E-03    0.79025E-04    0.85815E-01    0.23697E+00    0.18602E+00    0.10383E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.13132E-07    0.11544E-07    0.00000E+00    0.00000E+00    0.00000E+00   -0.18154E+02    0.15959E+02    0.68015E+01    0.17639E+02    0.00000E+00   -0.92992E+00   -0.92992E+00    0.39166E-05    0.00000E+00    0.34786E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     21   12.00       480.00    0.00    0.42319E-03    0.14852E-03    0.85814E-01    0.22278E+00    0.19643E+00    0.97612E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12502E-07    0.81059E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.17283E+02    0.11206E+02    0.42403E+01    0.17074E+02    0.00000E+00   -0.11440E+01   -0.11440E+01    0.19321E-05    0.00000E+00    0.22040E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     22   12.00       504.00    0.00    0.45716E-03    0.18302E-03    0.85814E-01    0.22713E+00    0.19443E+00    0.93242E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12435E-07    0.11623E-07    0.00000E+00    0.00000E+00    0.00000E+00   -0.17190E+02    0.16068E+02    0.44679E+01    0.17082E+02    0.00000E+00   -0.12906E+01   -0.12906E+01    0.27034E-05    0.00000E+00    0.29272E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     23   12.00       528.00    0.00    0.40237E-03    0.14252E-03    0.85814E-01    0.25416E+00    0.22626E+00    0.89220E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12482E-07    0.99320E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.17255E+02    0.13730E+02    0.61836E+01    0.16828E+02    0.00000E+00   -0.11453E+01   -0.11453E+01    0.23829E-05    0.00000E+00    0.23242E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     24   12.00       552.00    0.00    0.62833E-03    0.27996E-03    0.85814E-01    0.21076E+00    0.19230E+00    0.86552E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12224E-07    0.74057E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.16898E+02    0.10238E+02    0.55033E+01    0.16932E+02    0.00000E+00   -0.15848E+01   -0.15848E+01    0.13687E-05    0.00000E+00    0.16709E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     25   12.00       576.00    0.00    0.78776E-03    0.47960E-03    0.85814E-01    0.17432E+00    0.15053E+00    0.86259E-07    0.00000E+00    0.11746E-11    0.10579E-11    0.00000E+00   -0.12282E-07    0.10988E-07    0.16237E-02    0.14624E-02    0.00000E+00   -0.16978E+02    0.15190E+02    0.40046E+01    0.17475E+02    0.16216E-02   -0.19752E+01   -0.19752E+01    0.20624E-05    0.40589E-18    0.24734E-05    0.16281E-17    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.28369E+00
   2021      7     26   12.00       600.00    0.00    0.39082E-03    0.18184E-03    0.85813E-01    0.26074E+00    0.22478E+00    0.85927E-07    0.00000E+00    0.17779E-08    0.17533E-08    0.00000E+00   -0.12867E-07    0.12606E-07    0.24577E+01    0.24238E+01    0.00000E+00   -0.17787E+02    0.17426E+02    0.30859E+01    0.19797E+02    0.23592E+00   -0.12048E+01   -0.12048E+01    0.34841E-05    0.84880E-24    0.27781E-05    0.16540E-23    0.00000E+00    0.00000E+00    0.68024E+01    0.00000E+00    0.00000E+00    0.00000E+00    0.41262E+02
   2021      7     27   12.00       624.00    0.00    0.24209E-03    0.83576E-04    0.85813E-01    0.29721E+00    0.25838E+00    0.84618E-07    0.00000E+00    0.10949E-07    0.10849E-07    0.00000E+00   -0.13133E-07    0.11814E-07    0.15136E+02    0.14998E+02    0.00000E+00   -0.18155E+02    0.16332E+02    0.32124E+01    0.32436E+02    0.20121E+00   -0.88158E+00   -0.88158E+00    0.31812E-05    0.28920E-23    0.24947E-05    0.94515E-23    0.00000E+00    0.00000E+00    0.37027E+02    0.97379E+01    0.00000E+00    0.00000E+00    0.35163E+02
   2021      7     28   12.00       648.00    0.00    0.17346E-03    0.52289E-04    0.85813E-01    0.32044E+00    0.28133E+00    0.81535E-07    0.00000E+00    0.11570E-07    0.11414E-07    0.00000E+00   -0.12960E-07    0.11533E-07    0.15994E+02    0.15779E+02    0.00000E+00   -0.17917E+02    0.15943E+02    0.29219E+01    0.32972E+02    0.13783E+00   -0.74235E+00   -0.74235E+00    0.25768E-05    0.42768E-23    0.22635E-05    0.19308E-22    0.00000E+00    0.00000E+00    0.26194E+02    0.25002E+02    0.00000E+00    0.00000E+00    0.24038E+02
   2021      7     29   12.00       672.00    0.00    0.19110E-03    0.36509E-04    0.85813E-01    0.32165E+00    0.28778E+00    0.79062E-07    0.00000E+00    0.14043E-07    0.13775E-07    0.00000E+00   -0.12889E-07    0.10651E-07    0.19413E+02    0.19043E+02    0.00000E+00   -0.17817E+02    0.14723E+02    0.13209E+01    0.36246E+02    0.14312E+00   -0.72923E+00   -0.72923E+00    0.19462E-05    0.65176E-23    0.19898E-05    0.33728E-22    0.00000E+00    0.00000E+00    0.26952E+02    0.25935E+02    0.19287E+02    0.00000E+00    0.24941E+02
   2021      7     30   12.00       696.00    0.00    0.26745E-03    0.21961E-04    0.85812E-01    0.30997E+00    0.27268E+00    0.77543E-07    0.00000E+00    0.20316E-07    0.19818E-07    0.00000E+00   -0.12846E-07    0.10952E-07    0.28085E+02    0.27397E+02    0.00000E+00   -0.17758E+02    0.15140E+02   -0.63523E+00    0.44898E+02    0.18575E+00   -0.91978E+00   -0.91978E+00    0.18259E-05    0.10883E-22    0.19887E-05    0.46135E-22    0.00000E+00    0.00000E+00    0.34887E+02    0.33918E+02    0.32567E+02    0.11240E+02    0.32363E+02
   2021      7     31   12.00       720.00    0.00    0.25608E-03    0.23346E-04    0.85812E-01    0.31082E+00    0.27124E+00    0.77328E-07    0.00000E+00    0.28619E-07    0.27741E-07    0.00000E+00   -0.13009E-07    0.11949E-07    0.39563E+02    0.38349E+02    0.00000E+00   -0.17984E+02    0.16518E+02   -0.46828E+00    0.56567E+02    0.23600E+00   -0.92448E+00   -0.92448E+00    0.21511E-05    0.15525E-22    0.21073E-05    0.63630E-22    0.00000E+00    0.00000E+00    0.43959E+02    0.43128E+02    0.41789E+02    0.40074E+02    0.41145E+02
   2021      8      1   12.00       744.00    0.00    0.21975E-03    0.21173E-04    0.85812E-01    0.31395E+00    0.26962E+00    0.77602E-07    0.00000E+00    0.26492E-07    0.25684E-07    0.00000E+00   -0.13309E-07    0.12065E-07    0.36622E+02    0.35506E+02    0.00000E+00   -0.18399E+02    0.16679E+02   -0.27281E-01    0.53908E+02    0.21979E+00   -0.86146E+00   -0.86146E+00    0.22143E-05    0.14590E-22    0.21146E-05    0.63918E-22    0.00000E+00    0.00000E+00    0.40736E+02    0.39877E+02    0.38669E+02    0.37148E+02    0.38348E+02
   2021      8      2   12.00       768.00    0.00    0.23109E-03    0.15963E-04    0.85812E-01    0.29859E+00    0.23703E+00    0.80990E-07    0.00000E+00    0.39675E-07    0.38490E-07    0.00000E+00   -0.13992E-07    0.12551E-07    0.54846E+02    0.53209E+02    0.00000E+00   -0.19342E+02    0.17351E+02   -0.92760E+00    0.73062E+02    0.33013E+00   -0.93310E+00   -0.93310E+00    0.22631E-05    0.14992E-22    0.22435E-05    0.59226E-22    0.00000E+00    0.00000E+00    0.60361E+02    0.59683E+02    0.58498E+02    0.56839E+02    0.57789E+02
   2021      8      3   12.00       792.00    0.00    0.36428E-03    0.13303E-03    0.85812E-01    0.25297E+00    0.21098E+00    0.88648E-07    0.00000E+00    0.52362E-07    0.50846E-07    0.00000E+00   -0.14899E-07    0.12503E-07    0.72385E+02    0.70290E+02    0.00000E+00   -0.20597E+02    0.17285E+02    0.12314E+01    0.92177E+02    0.43916E+00   -0.11726E+01   -0.11726E+01    0.21364E-05    0.18372E-22    0.24927E-05    0.50161E-22    0.00000E+00    0.00000E+00    0.78766E+02    0.78886E+02    0.78103E+02    0.76388E+02    0.77193E+02
   2021      8      4   12.00       816.00    0.00    0.59775E-03    0.23398E-03    0.85811E-01    0.19156E+00    0.15918E+00    0.97428E-07    0.00000E+00    0.62023E-07    0.60372E-07    0.00000E+00   -0.15987E-07    0.14582E-07    0.85741E+02    0.83458E+02    0.00000E+00   -0.22100E+02    0.20158E+02    0.91157E+01    0.10701E+03    0.48318E+00   -0.15931E+01   -0.15931E+01    0.24810E-05    0.25948E-22    0.31058E-05    0.38384E-22    0.00000E+00    0.00000E+00    0.10195E+03    0.90642E+02    0.86230E+02    0.84117E+02    0.85175E+02
   2021      8      5   12.00       840.00    0.00    0.49700E-03    0.17772E-03    0.85811E-01    0.21219E+00    0.17064E+00    0.10073E-06    0.00000E+00    0.37752E-07    0.36718E-07    0.00000E+00   -0.16269E-07    0.15051E-07    0.52189E+02    0.50760E+02    0.00000E+00   -0.22490E+02    0.20807E+02    0.12215E+02    0.73604E+02    0.30681E+00   -0.14359E+01   -0.14359E+01    0.32202E-05    0.27970E-22    0.33128E-05    0.41472E-22    0.00000E+00    0.00000E+00    0.58643E+02    0.57813E+02    0.53849E+02    0.51994E+02    0.54051E+02
   2021      8      6   12.00       864.00    0.00    0.41348E-03    0.16447E-03    0.85811E-01    0.24915E+00    0.21258E+00    0.95324E-07    0.00000E+00    0.16125E-07    0.15672E-07    0.00000E+00   -0.15354E-07    0.13817E-07    0.22291E+02    0.21666E+02    0.00000E+00   -0.21225E+02    0.19101E+02    0.85918E+01    0.42713E+02    0.13550E+00   -0.12566E+01   -0.12566E+01    0.31422E-05    0.25284E-22    0.29111E-05    0.49902E-22    0.00000E+00    0.00000E+00    0.25555E+02    0.24562E+02    0.22945E+02    0.21215E+02    0.23770E+02
   2021      8      7   12.00       888.00    0.00    0.62767E-03    0.26720E-03    0.85811E-01    0.21697E+00    0.19047E+00    0.92622E-07    0.00000E+00    0.31003E-07    0.30108E-07    0.00000E+00   -0.15310E-07    0.11595E-07    0.42859E+02    0.41621E+02    0.00000E+00   -0.21164E+02    0.16029E+02    0.11397E+02    0.63233E+02    0.25509E+00   -0.16573E+01   -0.16573E+01    0.19452E-05    0.26404E-22    0.22533E-05    0.44833E-22    0.00000E+00    0.00000E+00    0.48017E+02    0.46796E+02    0.45099E+02    0.43054E+02    0.44732E+02
   2021      8      8   12.00       912.00    0.00    0.57479E-03    0.24732E-03    0.85811E-01    0.23423E+00    0.20404E+00    0.90748E-07    0.00000E+00    0.32048E-07    0.31113E-07    0.00000E+00   -0.15216E-07    0.14163E-07    0.44303E+02    0.43010E+02    0.00000E+00   -0.21034E+02    0.19579E+02    0.95277E+01    0.64498E+02    0.26213E+00   -0.15913E+01   -0.15913E+01    0.26043E-05    0.27737E-22    0.26611E-05    0.47944E-22    0.00000E+00    0.00000E+00    0.49551E+02    0.48424E+02    0.46645E+02    0.44490E+02    0.45919E+02
   2021      8      9   12.00       936.00    0.00    0.60444E-03    0.24802E-03    0.85810E-01    0.22840E+00    0.20296E+00    0.90410E-07    0.00000E+00    0.31894E-07    0.30984E-07    0.00000E+00   -0.15397E-07    0.12640E-07    0.44090E+02    0.42833E+02    0.00000E+00   -0.21285E+02    0.17473E+02    0.97970E+01    0.64568E+02    0.25720E+00   -0.16123E+01   -0.16123E+01    0.22698E-05    0.27854E-22    0.23305E-05    0.47568E-22    0.00000E+00    0.00000E+00    0.51242E+02    0.47004E+02    0.45319E+02    0.43562E+02    0.45082E+02
   2021      8     10   12.00       960.00    0.00    0.64829E-03    0.28387E-03    0.85810E-01    0.21443E+00    0.18416E+00    0.92264E-07    0.00000E+00    0.34048E-07    0.33089E-07    0.00000E+00   -0.15683E-07    0.14674E-07    0.47068E+02    0.45742E+02    0.00000E+00   -0.21680E+02    0.20285E+02    0.12569E+02    0.67938E+02    0.27027E+00   -0.17479E+01   -0.17479E+01    0.26785E-05    0.30114E-22    0.27725E-05    0.43596E-22    0.00000E+00    0.00000E+00    0.53367E+02    0.52456E+02    0.47557E+02    0.45933E+02    0.47424E+02
   2021      8     11   12.00       984.00    0.00    0.54107E-03    0.22151E-03    0.85810E-01    0.23838E+00    0.20666E+00    0.90988E-07    0.00000E+00    0.23349E-07    0.22669E-07    0.00000E+00   -0.15514E-07    0.13428E-07    0.32278E+02    0.31338E+02    0.00000E+00   -0.21447E+02    0.18563E+02    0.10309E+02    0.52858E+02    0.19470E+00   -0.15310E+01   -0.15310E+01    0.26517E-05    0.28184E-22    0.25483E-05    0.48535E-22    0.00000E+00    0.00000E+00    0.36072E+02    0.35310E+02    0.34004E+02    0.32389E+02    0.34114E+02
   2021      8     12   12.00      1008.00    0.00    0.52675E-03    0.22114E-03    0.85810E-01    0.24613E+00    0.21460E+00    0.89638E-07    0.00000E+00    0.25652E-07    0.24899E-07    0.00000E+00   -0.15498E-07    0.14148E-07    0.35462E+02    0.34421E+02    0.00000E+00   -0.21425E+02    0.19559E+02    0.11792E+02    0.55924E+02    0.21309E+00   -0.15061E+01   -0.15061E+01    0.27358E-05    0.27092E-22    0.26137E-05    0.50248E-22    0.00000E+00    0.00000E+00    0.39503E+02    0.38793E+02    0.37437E+02    0.35744E+02    0.37315E+02
   2021      8     13   12.00      1032.00    0.00    0.46160E-03    0.20424E-03    0.85810E-01    0.26816E+00    0.23779E+00    0.86156E-07    0.00000E+00    0.14190E-07    0.13773E-07    0.00000E+00   -0.14925E-07    0.12910E-07    0.19616E+02    0.19040E+02    0.00000E+00   -0.20632E+02    0.17847E+02    0.85423E+01    0.39463E+02    0.11790E+00   -0.13682E+01   -0.13682E+01    0.24967E-05    0.24389E-22    0.23399E-05    0.55042E-22    0.00000E+00    0.00000E+00    0.22347E+02    0.21568E+02    0.20274E+02    0.18840E+02    0.20598E+02
   2021      8     14   12.00      1056.00    0.00    0.41327E-03    0.19249E-03    0.85809E-01    0.28571E+00    0.25338E+00    0.82555E-07    0.00000E+00    0.17619E-07    0.17092E-07    0.00000E+00   -0.14457E-07    0.13131E-07    0.24357E+02    0.23628E+02    0.00000E+00   -0.19985E+02    0.18152E+02    0.50733E+01    0.43644E+02    0.14294E+00   -0.13012E+01   -0.13012E+01    0.24990E-05    0.22334E-22    0.22711E-05    0.58367E-22    0.00000E+00    0.00000E+00    0.27648E+02    0.26701E+02    0.25259E+02    0.23622E+02    0.24930E+02
