   2021      1     24   12.00     22512.00  -0.17644E+02   0.00000E+00  -0.46629E-10   0.23514E+01   0.40790E+01   0.00000E+00  -0.24716E-02  -0.17644E+02  -0.92656E+02   0.18885E+02   0.35343E+02  -0.21480E+01   0.14043E-01   0.00000E+00   0.98813-323       0.85      21.22     0.0000  0.00   0.94367-321  -0.75049-320     0.7459     2.1207     3.6215     4.0151     4.0790
   2021      1     25   12.00     22536.00  -0.17585E+02   0.00000E+00  -0.45479E-10   0.23429E+01   0.40782E+01   0.00000E+00  -0.25701E-02  -0.17585E+02  -0.88037E+02   0.17554E+02   0.32057E+02  -0.21295E+01   0.12541E-01   0.00000E+00   0.98813-323       0.85      20.84     0.0000  0.00   0.94367-321  -0.75049-320     0.7412     2.1083     3.6084     4.0148     4.0782
   2021      1     26   12.00     22560.00  -0.17611E+02   0.00000E+00  -0.44617E-10   0.23348E+01   0.40779E+01   0.00000E+00  -0.27126E-02  -0.17610E+02  -0.76888E+02   0.14137E+02   0.24324E+02  -0.21161E+01   0.10987E-01   0.00000E+00   0.98813-323       0.85      19.49     0.0000  0.00   0.94367-321  -0.75049-320     0.7368     2.0964     3.5960     4.0133     4.0779
   2021      1     27   12.00     22584.00  -0.15731E+02   0.00000E+00  -0.43987E-10   0.23269E+01   0.40781E+01   0.00000E+00  -0.28463E-02  -0.15731E+02  -0.59267E+02   0.13297E+02   0.75429E+01  -0.20991E+01   0.13658E-01   0.00000E+00   0.98813-323       0.85      18.38     0.0000  0.00   0.94367-321  -0.75049-320     0.7327     2.0851     3.5840     4.0108     4.0781
   2021      1     28   12.00     22608.00  -0.13206E+02   0.00000E+00  -0.43420E-10   0.23191E+01   0.40791E+01   0.00000E+00  -0.26217E-02  -0.13206E+02  -0.32037E+02   0.13832E+02  -0.20222E+02  -0.20750E+01   0.19834E-01   0.00000E+00   0.98813-323       0.85      19.03     0.0000  0.00   0.94367-321  -0.75049-320     0.7286     2.0743     3.5716     4.0080     4.0791
   2021      1     29   12.00     22632.00  -0.12095E+02   0.00000E+00  -0.42594E-10   0.23110E+01   0.40796E+01   0.00000E+00  -0.22028E-02  -0.12095E+02  -0.10850E+02   0.16065E+02  -0.43642E+02  -0.20732E+01   0.22997E-01   0.00000E+00   0.98813-323       0.85      20.99     0.0000  0.00   0.94367-321  -0.75049-320     0.7242     2.0632     3.5530     4.0098     4.0796
   2021      1     30   12.00     22656.00  -0.12098E+02   0.00000E+00  -0.41637E-10   0.23026E+01   0.40795E+01   0.00000E+00  -0.20575E-02  -0.12098E+02  -0.49208E+01   0.17455E+02  -0.50961E+02  -0.20643E+01   0.22684E-01   0.00000E+00   0.98813-323       0.85      22.86     0.0000  0.00   0.94367-321  -0.75049-320     0.7196     2.0520     3.5321     4.0138     4.0795
   2021      1     31   12.00     22680.00  -0.12304E+02   0.00000E+00  -0.40801E-10   0.22945E+01   0.40785E+01   0.00000E+00  -0.21510E-02  -0.12304E+02   0.30343E+00   0.12736E+02  -0.51467E+02  -0.20582E+01   0.17495E-01   0.00000E+00   0.98813-323       0.85      23.76     0.0000  0.00   0.94367-321  -0.75049-320     0.7153     2.0409     3.5164     4.0144     4.0785
   2021      2      1   12.00     22704.00  -0.13949E+02   0.00000E+00  -0.40177E-10   0.22867E+01   0.40783E+01   0.00000E+00  -0.23070E-02  -0.13948E+02  -0.51245E+00   0.55143E+01  -0.43429E+02  -0.20468E+01   0.72887E-02   0.00000E+00   0.98813-323       0.85      24.87     0.0000  0.00   0.94367-321  -0.75049-320     0.7113     2.0301     3.5023     4.0133     4.0783
   2021      2      2   12.00     22728.00  -0.20183E+02   0.00000E+00  -0.39940E-10   0.22795E+01   0.40782E+01   0.00000E+00  -0.30271E-02  -0.20183E+02  -0.16610E+02   0.62335E+00  -0.22441E+02  -0.20333E+01   0.59435E-02   0.00000E+00   0.98813-323       0.85      27.43     0.0000  0.00   0.94367-321  -0.75049-320     0.7080     2.0202     3.4895     4.0111     4.0782
   2021      2      3   12.00     22752.00  -0.27780E+02   0.00000E+00  -0.40496E-10   0.22734E+01   0.40787E+01   0.00000E+00  -0.41099E-02  -0.27780E+02  -0.30746E+02  -0.76385E+00  -0.69170E+01  -0.20159E+01   0.61154E-02   0.00000E+00   0.98813-323       0.85      30.50     0.0000  0.00   0.94367-321  -0.75049-320     0.7057     2.0121     3.4781     4.0085     4.0787
   2021      2      4   12.00     22776.00  -0.31146E+02   0.00000E+00  -0.41905E-10   0.22685E+01   0.40798E+01   0.00000E+00  -0.53077E-02  -0.31146E+02  -0.35387E+02  -0.26303E+00  -0.27768E+01  -0.19973E+01   0.76195E-02   0.00000E+00   0.98813-323       0.85      32.23     0.0000  0.00   0.94367-321  -0.75049-320     0.7047     2.0060     3.4676     4.0061     4.0798
   2021      2      5   12.00     22800.00  -0.30725E+02   0.00000E+00  -0.43889E-10   0.22645E+01   0.40800E+01   0.00000E+00  -0.58374E-02  -0.30721E+02  -0.28075E+02  -0.93329E-01  -0.10259E+02  -0.19962E+01   0.70954E-02   0.00000E+00   0.98813-323       0.85      31.71     0.0000  0.00   0.94367-321  -0.75049-320     0.7042     2.0014     3.4549     4.0069     4.0800
   2021      2      6   12.00     22824.00  -0.26162E+02   0.00000E+00  -0.45580E-10   0.22603E+01   0.40794E+01   0.00000E+00  -0.52508E-02  -0.26162E+02  -0.16001E+02   0.12550E+01  -0.23682E+02  -0.19943E+01   0.69480E-02   0.00000E+00   0.98813-323       0.85      30.43     0.0000  0.00   0.94367-321  -0.75049-320     0.7030     1.9966     3.4433     4.0072     4.0794
   2021      2      7   12.00     22848.00  -0.19166E+02   0.00000E+00  -0.46266E-10   0.22549E+01   0.40789E+01   0.00000E+00  -0.41332E-02  -0.19166E+02  -0.33129E+00   0.37746E+01  -0.41870E+02  -0.19837E+01   0.11938E-01   0.00000E+00   0.98813-323       0.85      29.28     0.0000  0.00   0.94367-321  -0.75049-320     0.7005     1.9901     3.4300     4.0081     4.0789
   2021      2      8   12.00     22872.00  -0.15808E+02   0.00000E+00  -0.45750E-10   0.22480E+01   0.40787E+01   0.00000E+00  -0.27260E-02  -0.15808E+02   0.31590E+01   0.45569E+01  -0.46143E+02  -0.19730E+01   0.12126E-01   0.00000E+00   0.98813-323       0.85      34.74     0.0000  0.00   0.94367-321  -0.75049-320     0.6965     1.9816     3.4172     4.0069     4.0787
   2021      2      9   12.00     22896.00  -0.17351E+02   0.00000E+00  -0.44263E-10   0.22399E+01   0.40784E+01   0.00000E+00  -0.18227E-02  -0.17351E+02  -0.99172E+01   0.44058E+01  -0.32916E+02  -0.19625E+01   0.95535E-02   0.00000E+00   0.98813-323       0.85      46.91     0.0000  0.00   0.94367-321  -0.75049-320     0.6914     1.9711     3.4036     4.0045     4.0784
   2021      2     10   12.00     22920.00  -0.18470E+02   0.00000E+00  -0.42643E-10   0.22316E+01   0.40784E+01   0.00000E+00  -0.16760E-02  -0.18469E+02  -0.15306E+02   0.47172E+01  -0.27838E+02  -0.19491E+01   0.97187E-02   0.00000E+00   0.98813-323       0.85      54.14     0.0000  0.00   0.94367-321  -0.75049-320     0.6864     1.9601     3.3901     4.0013     4.0784
   2021      2     11   12.00     22944.00  -0.16155E+02   0.00000E+00  -0.41274E-10   0.22235E+01   0.40791E+01   0.00000E+00  -0.16338E-02  -0.16155E+02  -0.81984E+01   0.57174E+01  -0.35946E+02  -0.19298E+01   0.12508E-01   0.00000E+00   0.98813-323       0.85      51.98     0.0000  0.00   0.94367-321  -0.75049-320     0.6819     1.9495     3.3769     3.9974     4.0791
   2021      2     12   12.00     22968.00  -0.13431E+02   0.00000E+00  -0.40046E-10   0.22153E+01   0.40799E+01   0.00000E+00  -0.14551E-02  -0.13432E+02  -0.40021E+01   0.97763E+01  -0.44201E+02  -0.19209E+01   0.14806E-01   0.00000E+00   0.98813-323       0.85      47.38     0.0000  0.00   0.94367-321  -0.75049-320     0.6776     1.9391     3.3622     3.9944     4.0799
   2021      2     13   12.00     22992.00  -0.12516E+02   0.00000E+00  -0.38819E-10   0.22072E+01   0.40799E+01   0.00000E+00  -0.12067E-02  -0.12516E+02  -0.46131E+01   0.78791E+01  -0.41693E+02  -0.19166E+01   0.15177E-01   0.00000E+00   0.98813-323       0.85      47.04     0.0000  0.00   0.94367-321  -0.75049-320     0.6732     1.9287     3.3455     3.9933     4.0799
   2021      2     14   12.00     23016.00  -0.13472E+02   0.00000E+00  -0.37634E-10   0.21990E+01   0.40794E+01   0.00000E+00  -0.11086E-02  -0.13475E+02  -0.42367E+01   0.22085E+01  -0.36399E+02  -0.19112E+01   0.14205E-01   0.00000E+00   0.98813-323       0.85      46.49     0.0000  0.00   0.94367-321  -0.75049-320     0.6690     1.9183     3.3296     3.9916     4.0794
   2021      2     15   12.00     23040.00  -0.13595E+02   0.00000E+00  -0.36547E-10   0.21909E+01   0.40792E+01   0.00000E+00  -0.93317E-03  -0.13595E+02  -0.14284E+02   0.94992E+01  -0.33643E+02  -0.19029E+01   0.14580E-01   0.00000E+00   0.98813-323       0.85      46.01     0.0000  0.00   0.94367-321  -0.75049-320     0.6649     1.9080     3.3150     3.9886     4.0792
   2021      2     16   12.00     23064.00  -0.86502E+01   0.00000E+00  -0.35396E-10   0.21827E+01   0.40789E+01   0.00000E+00  -0.62531E-03  -0.86519E+01  -0.97519E+01   0.10525E+01  -0.29728E+02  -0.18935E+01   0.16591E-01   0.00000E+00   0.98813-323       0.85      46.67     0.0000  0.00   0.94367-321  -0.75049-320     0.6607     1.8975     3.3009     3.9848     4.0789
   2021      2     17   12.00     23088.00  -0.23415E+01   0.00000E+00  -0.34153E-10   0.21743E+01   0.40791E+01   0.00000E+00  -0.20457E-03  -0.23410E+01  -0.45137E+01  -0.75080E+01  -0.26405E+02  -0.18792E+01   0.17050E-01   0.00000E+00   0.98813-323       0.85      47.40     0.0000  0.00   0.94367-321  -0.75049-320     0.6563     1.8869     3.2870     3.9801     4.0791
   2021      2     18   12.00     23112.00   0.31561E-01   0.00000E+00  -0.32801E-10   0.21655E+01   0.40801E+01   0.00000E+00   0.67385E-05   0.31547E-01  -0.13448E+02   0.16830E+01  -0.26662E+02  -0.18593E+01   0.15161E-01   0.00000E+00   0.98813-323       0.85      45.50     0.0000  0.00   0.94367-321  -0.75049-320     0.6518     1.8760     3.2728     3.9747     4.0801
   2021      2     19   12.00     23136.00   0.20183E+00   0.00000E+00  -0.31582E-10   0.21569E+01   0.40807E+01   0.00000E+00   0.96171E-05   0.20175E+00  -0.12324E+02   0.54072E+01  -0.31511E+02  -0.18580E+01   0.11824E-01   0.00000E+00   0.98813-323       0.85      41.46     0.0000  0.00   0.94367-321  -0.75049-320     0.6475     1.8653     3.2573     3.9706     4.0807
   2021      2     20   12.00     23160.00   0.59223E+00   0.00000E+00  -0.30025E-10   0.21477E+01   0.40804E+01   0.00000E+00   0.98600E-05   0.59206E+00  -0.17180E+02   0.10934E+02  -0.32181E+02  -0.18499E+01   0.14382E-01   0.00000E+00   0.98813-323       0.85      39.96     0.0000  0.00   0.94367-321  -0.75049-320     0.6426     1.8540     3.2402     3.9670     4.0804
   2021      2     21   12.00     23184.00   0.62041E+00   0.00000E+00  -0.28295E-10   0.21380E+01   0.40802E+01   0.00000E+00   0.98430E-05   0.62041E+00  -0.23947E+02   0.10284E+02  -0.24765E+02  -0.18450E+01   0.15921E-01   0.00000E+00   0.98813-323       0.85      41.46     0.0000  0.00   0.94367-321  -0.75049-320     0.6374     1.8420     3.2233     3.9625     4.0802
   2021      2     22   12.00     23208.00   0.71709E-01   0.00000E+00  -0.24200E-10   0.21238E+01   0.40798E+01   0.00000E+00   0.98183E-05   0.71710E-01  -0.23222E+02   0.45930E+01  -0.19798E+02  -0.18361E+01   0.14103E-01   0.00000E+00   0.98813-323       0.85      42.17     0.0000  0.00   0.94367-321  -0.75049-320     0.6278     1.8243     3.2021     3.9553     4.0798
   2021      2     23   12.00     23232.00  -0.65868E+00   0.00000E+00  -0.21159E-10   0.21109E+01   0.40802E+01   0.00000E+00   0.97813E-05  -0.65868E+00  -0.15798E+02  -0.45138E+00  -0.22178E+02  -0.18197E+01   0.12265E-01   0.00000E+00   0.98813-323       0.85      43.18     0.0000  0.00   0.94367-321  -0.75049-320     0.6204     1.8077     3.1823     3.9474     4.0802
   2021      2     24   12.00     23256.00  -0.29595E+01   0.00000E+00  -0.19793E-10   0.21007E+01   0.40814E+01   0.00000E+00   0.97167E-05  -0.29595E+01  -0.90648E+01  -0.46218E+01  -0.24740E+02  -0.18069E+01   0.76915E-02   0.00000E+00   0.98813-323       0.85      52.22     0.0000  0.00   0.94367-321  -0.75049-320     0.6161     1.7948     3.1655     3.9400     4.0814
   2021      2     25   12.00     23280.00  -0.66892E+01   0.00000E+00  -0.19114E-10   0.20918E+01   0.40819E+01   0.00000E+00   0.95429E-05  -0.66892E+01  -0.12991E+02  -0.18647E+01  -0.23571E+02  -0.17978E+01   0.51437E-02   0.00000E+00   0.98813-323       0.85      62.90     0.0000  0.00   0.94367-321  -0.75049-320     0.6127     1.7839     3.1491     3.9341     4.0819
   2021      2     26   12.00     23304.00  -0.84749E+01   0.00000E+00  -0.18541E-10   0.20831E+01   0.40818E+01   0.00000E+00   0.87634E-05  -0.84743E+01  -0.21650E+02  -0.34784E+01  -0.13299E+02  -0.17966E+01   0.55289E-02   0.00000E+00   0.98813-323       0.85      64.45     0.0000  0.00   0.94367-321  -0.75049-320     0.6093     1.7737     3.1329     3.9283     4.0818
   2021      2     27   12.00     23328.00  -0.53646E+01   0.00000E+00  -0.18198E-10   0.20750E+01   0.40816E+01   0.00000E+00   0.99256E-05  -0.53646E+01  -0.19092E+02  -0.18013E+01  -0.17534E+02  -0.17924E+01   0.96527E-02   0.00000E+00   0.98813-323       0.85      58.24     0.0000  0.00   0.94367-321  -0.75049-320     0.6064     1.7643     3.1180     3.9223     4.0816
   2021      2     28   12.00     23352.00  -0.25031E+01   0.00000E+00  -0.17829E-10   0.20670E+01   0.40813E+01   0.00000E+00   0.99230E-05  -0.25031E+01  -0.88611E+01   0.65504E+00  -0.30221E+02  -0.17861E+01   0.10658E-01   0.00000E+00   0.98813-323       0.85      54.98     0.0000  0.00   0.94367-321  -0.75049-320     0.6033     1.7552     3.1038     3.9157     4.0813
   2021      3      1   12.00     23376.00  -0.32034E+01   0.00000E+00  -0.17465E-10   0.20591E+01   0.40813E+01   0.00000E+00   0.99189E-05  -0.32034E+01  -0.46685E+01  -0.42981E+01  -0.29460E+02  -0.17743E+01   0.98644E-02   0.00000E+00   0.98813-323       0.85      57.88     0.0000  0.00   0.94367-321  -0.75049-320     0.6002     1.7462     3.0903     3.9086     4.0813
   2021      3      2   12.00     23400.00  -0.69295E+01   0.00000E+00  -0.17066E-10   0.20512E+01   0.40822E+01   0.00000E+00   0.99144E-05  -0.69297E+01  -0.15122E+02  -0.38064E+01  -0.19498E+02  -0.17569E+01   0.59930E-02   0.00000E+00   0.98813-323       0.85      63.60     0.0000  0.00   0.94367-321  -0.75049-320     0.5970     1.7373     3.0769     3.9010     4.0822
   2021      3      3   12.00     23424.00  -0.71319E+01   0.00000E+00  -0.16605E-10   0.20432E+01   0.40832E+01   0.00000E+00   0.98969E-05  -0.71319E+01  -0.26147E+02  -0.11263E+01  -0.11154E+02  -0.17463E+01   0.98656E-02   0.00000E+00   0.98813-323       0.85      68.56     0.0000  0.00   0.94367-321  -0.75049-320     0.5937     1.7284     3.0632     3.8935     4.0832
   2021      3      4   12.00     23448.00  -0.34881E+01   0.00000E+00  -0.16126E-10   0.20351E+01   0.40837E+01   0.00000E+00   0.98870E-05  -0.34881E+01  -0.13135E+02  -0.47357E+01  -0.20556E+02  -0.17413E+01   0.12258E-01   0.00000E+00   0.98813-323       0.85      72.07     0.0000  0.00   0.94367-321  -0.75049-320     0.5905     1.7195     3.0490     3.8864     4.0837
   2021      3      5   12.00     23472.00  -0.12110E+01   0.00000E+00  -0.15698E-10   0.20273E+01   0.40838E+01   0.00000E+00   0.98902E-05  -0.12110E+01  -0.21547E+01   0.27461E+01  -0.39018E+02  -0.17384E+01   0.14121E-01   0.00000E+00   0.98813-323       0.85      78.94     0.0000  0.00   0.94367-321  -0.75049-320     0.5873     1.7109     3.0351     3.8793     4.0838
   2021      3      6   12.00     23496.00  -0.27951E+01   0.00000E+00  -0.15215E-10   0.20194E+01   0.40835E+01   0.00000E+00   0.98776E-05  -0.27935E+01  -0.46941E+01   0.66413E+01  -0.40374E+02  -0.17356E+01   0.16631E-01   0.00000E+00   0.98813-323       0.85      92.05     0.0000  0.00   0.94367-321  -0.75049-320     0.5841     1.7022     3.0215     3.8719     4.0835
   2021      3      7   12.00     23520.00  -0.64198E+01   0.00000E+00  -0.14891E-10   0.20120E+01   0.40832E+01   0.00000E+00   0.98629E-05  -0.64180E+01  -0.24137E+02   0.94447E+01  -0.23735E+02  -0.17298E+01   0.17473E-01   0.00000E+00   0.98813-323       0.85     105.72     0.0000  0.00   0.94367-321  -0.75049-320     0.5813     1.6941     3.0088     3.8644     4.0832
   2021      3      8   12.00     23544.00  -0.10111E+02   0.00000E+00  -0.14514E-10   0.20045E+01   0.40833E+01   0.00000E+00   0.98353E-05  -0.10109E+02  -0.46764E+02   0.11209E+02  -0.28728E+01  -0.17176E+01   0.16172E-01   0.00000E+00   0.98813-323       0.85     114.25     0.0000  0.00   0.94367-321  -0.75049-320     0.5783     1.6859     2.9963     3.8564     4.0833
   2021      3      9   12.00     23568.00  -0.12848E+02   0.00000E+00  -0.13982E-10   0.19965E+01   0.40842E+01   0.00000E+00   0.97412E-05  -0.12848E+02  -0.60522E+02   0.90653E+01   0.13030E+02  -0.17001E+01   0.14706E-01   0.00000E+00   0.98813-323       0.85     117.92     0.0000  0.00   0.94367-321  -0.75049-320     0.5749     1.6772     2.9835     3.8477     4.0842
   2021      3     10   12.00     23592.00  -0.14514E+02   0.00000E+00  -0.13434E-10   0.19884E+01   0.40855E+01   0.00000E+00  -0.45381E-04  -0.14514E+02  -0.63790E+02   0.62516E+01   0.19111E+02  -0.16866E+01   0.13832E-01   0.00000E+00   0.98813-323       0.85     118.31     0.0000  0.00   0.94367-321  -0.75049-320     0.5715     1.6685     2.9705     3.8388     4.0855
   2021      3     11   12.00     23616.00  -0.15789E+02   0.00000E+00  -0.13058E-10   0.19808E+01   0.40864E+01   0.00000E+00  -0.57150E-03  -0.15788E+02  -0.59311E+02  -0.39598E+00   0.21280E+02  -0.16825E+01   0.13456E-01   0.00000E+00   0.98813-323       0.85     120.04     0.0000  0.00   0.94367-321  -0.75049-320     0.5687     1.6604     2.9576     3.8305     4.0864
   2021      3     12   12.00     23640.00  -0.18569E+02   0.00000E+00  -0.13608E-10   0.19762E+01   0.40866E+01   0.00000E+00  -0.98828E-03  -0.18569E+02  -0.41252E+02  -0.10564E+01   0.38810E+01  -0.16823E+01   0.79050E-02   0.00000E+00   0.98813-323       0.85     118.76     0.0000  0.00   0.94367-321  -0.75049-320     0.5685     1.6559     2.9480     3.8241     4.0866
   2021      3     13   12.00     23664.00  -0.15070E+02   0.00000E+00  -0.14440E-10   0.19725E+01   0.40865E+01   0.00000E+00  -0.14189E-02  -0.15070E+02  -0.37814E+02   0.33538E+01  -0.39668E+01  -0.16804E+01   0.14970E-01   0.00000E+00   0.98813-323       0.85     109.89     0.0000  0.00   0.94367-321  -0.75049-320     0.5687     1.6529     2.9400     3.8184     4.0865
   2021      3     14   12.00     23688.00  -0.13217E+02   0.00000E+00  -0.15109E-10   0.19686E+01   0.40861E+01   0.00000E+00  -0.10988E-02  -0.13217E+02  -0.15305E+02   0.23838E+01  -0.25505E+02  -0.16772E+01   0.86612E-02   0.00000E+00   0.98813-323       0.85     102.02     0.0000  0.00   0.94367-321  -0.75049-320     0.5683     1.6496     2.9321     3.8125     4.0861
   2021      3     15   12.00     23712.00  -0.12222E+02   0.00000E+00  -0.15504E-10   0.19641E+01   0.40858E+01   0.00000E+00  -0.54510E-03  -0.12222E+02  -0.20273E+02   0.94445E+01  -0.27599E+02  -0.16718E+01   0.15400E-01   0.00000E+00   0.98813-323       0.85     109.89     0.0000  0.00   0.94367-321  -0.75049-320     0.5671     1.6456     2.9239     3.8061     4.0858
   2021      3     16   12.00     23736.00  -0.13260E+02   0.00000E+00  -0.15595E-10   0.19589E+01   0.40857E+01   0.00000E+00  -0.36861E-04  -0.13260E+02  -0.30222E+02   0.77556E+01  -0.15960E+02  -0.16623E+01   0.13543E-01   0.00000E+00   0.98813-323       0.85     127.99     0.0000  0.00   0.94367-321  -0.75049-320     0.5652     1.6406     2.9152     3.7990     4.0857
   2021      3     17   12.00     23760.00  -0.14764E+02   0.00000E+00  -0.15577E-10   0.19534E+01   0.40863E+01   0.00000E+00  -0.12266E-04  -0.14764E+02  -0.41715E+02   0.45162E+01  -0.12281E+01  -0.16478E+01   0.11721E-01   0.00000E+00   0.98813-323       0.85     138.96     0.0000  0.00   0.94367-321  -0.75049-320     0.5632     1.6353     2.9063     3.7915     4.0863
   2021      3     18   12.00     23784.00  -0.17033E+02   0.00000E+00  -0.15629E-10   0.19482E+01   0.40874E+01   0.00000E+00  -0.50204E-03  -0.17033E+02  -0.38993E+02  -0.69242E+00   0.12582E+01  -0.16341E+01   0.66201E-02   0.00000E+00   0.98813-323       0.85     142.44     0.0000  0.00   0.94367-321  -0.75049-320     0.5614     1.6302     2.8977     3.7839     4.0874
   2021      3     19   12.00     23808.00  -0.18987E+02   0.00000E+00  -0.15897E-10   0.19435E+01   0.40886E+01   0.00000E+00  -0.11121E-02  -0.18987E+02  -0.25659E+02  -0.34259E+00  -0.12425E+02  -0.16238E+01   0.44323E-02   0.00000E+00   0.98813-323       0.85     146.09     0.0000  0.00   0.94367-321  -0.75049-320     0.5602     1.6260     2.8897     3.7767     4.0886
   2021      3     20   12.00     23832.00  -0.14277E+02   0.00000E+00  -0.16262E-10   0.19392E+01   0.40897E+01   0.00000E+00  -0.89482E-03  -0.14277E+02  -0.34210E+02  -0.11790E-01  -0.42049E+01  -0.16163E+01   0.74696E-02   0.00000E+00   0.98813-323       0.85     152.83     0.0000  0.00   0.94367-321  -0.75049-320     0.5593     1.6222     2.8820     3.7699     4.0897
   2021      3     21   12.00     23856.00  -0.14594E+02   0.00000E+00  -0.16217E-10   0.19338E+01   0.40902E+01   0.00000E+00   0.20666E-05  -0.14594E+02  -0.13131E+02  -0.16214E+01  -0.23675E+02  -0.16145E+01   0.28227E-02   0.00000E+00   0.98813-323       0.85     156.50     0.0000  0.00   0.94367-321  -0.75049-320     0.5572     1.6171     2.8732     3.7624     4.0902
   2021      3     22   12.00     23880.00  -0.11465E+02   0.00000E+00  -0.16068E-10   0.19283E+01   0.40901E+01   0.00000E+00   0.37826E-05  -0.11465E+02  -0.13063E+02  -0.15561E+01  -0.23808E+02  -0.16149E+01   0.35064E-02   0.00000E+00   0.98813-323       0.85     151.77     0.0000  0.00   0.94367-321  -0.75049-320     0.5550     1.6117     2.8641     3.7550     4.0901
   2021      3     23   12.00     23904.00  -0.66033E+01   0.00000E+00  -0.15939E-10   0.19228E+01   0.40896E+01   0.00000E+00   0.61685E-05  -0.66026E+01  -0.23391E+02  -0.51275E+00  -0.14523E+02  -0.16141E+01   0.86900E-02   0.00000E+00   0.98813-323       0.85     148.17     0.0000  0.00   0.94367-321  -0.75049-320     0.5529     1.6063     2.8552     3.7476     4.0896
   2021      3     24   12.00     23928.00  -0.44466E+01   0.00000E+00  -0.15072E-10   0.19152E+01   0.40891E+01   0.00000E+00   0.81893E-05  -0.44452E+01  -0.23925E+02  -0.49441E+00  -0.14008E+02  -0.16092E+01   0.10606E-01   0.00000E+00   0.98813-323       0.85     146.95     0.0000  0.00   0.94367-321  -0.75049-320     0.5488     1.5983     2.8442     3.7384     4.0891
   2021      3     25   12.00     23952.00  -0.37951E+01   0.00000E+00  -0.13503E-10   0.19052E+01   0.40892E+01   0.00000E+00   0.77015E-05  -0.37951E+01  -0.24529E+02   0.28908E+01  -0.16789E+02  -0.15944E+01   0.10414E-01   0.00000E+00   0.98813-323       0.85     143.64     0.0000  0.00   0.94367-321  -0.75049-320     0.5430     1.5874     2.8306     3.7271     4.0892
   2021      3     26   12.00     23976.00  -0.24989E+01   0.00000E+00  -0.12226E-10   0.18957E+01   0.40909E+01   0.00000E+00   0.75188E-05  -0.24989E+01  -0.17644E+02   0.40046E+01  -0.24788E+02  -0.15705E+01   0.10219E-01   0.00000E+00   0.98813-323       0.85     137.29     0.0000  0.00   0.94367-321  -0.75049-320     0.5382     1.5769     2.8172     3.7152     4.0909
   2021      3     27   12.00     24000.00  -0.15433E+01   0.00000E+00  -0.11093E-10   0.18861E+01   0.40929E+01   0.00000E+00   0.88409E-05  -0.15433E+01  -0.13007E+02   0.35465E+01  -0.28966E+02  -0.15590E+01   0.12025E-01   0.00000E+00   0.98813-323       0.85     143.46     0.0000  0.00   0.94367-321  -0.75049-320     0.5336     1.5665     2.8037     3.7027     4.0929
   2021      3     28   12.00     24024.00  -0.36344E+01   0.00000E+00  -0.98982E-11   0.18758E+01   0.40938E+01   0.00000E+00   0.54089E-05  -0.36344E+01  -0.24523E+02   0.10093E+02  -0.23997E+02  -0.15589E+01   0.11672E-01   0.00000E+00   0.98813-323       0.85     163.08     0.0000  0.00   0.94367-321  -0.75049-320     0.5287     1.5553     2.7892     3.6897     4.0938
   2021      3     29   12.00     24048.00  -0.64675E+01   0.00000E+00  -0.87935E-11   0.18655E+01   0.40933E+01   0.00000E+00  -0.39249E-04  -0.64675E+01  -0.34406E+02   0.10188E+02  -0.14209E+02  -0.15694E+01   0.95403E-02   0.00000E+00   0.98813-323       0.85     178.52     0.0000  0.00   0.94367-321  -0.75049-320     0.5238     1.5440     2.7743     3.6769     4.0933
   2021      3     30   12.00     24072.00  -0.66315E+01   0.00000E+00  -0.85133E-11   0.18583E+01   0.40923E+01   0.00000E+00  -0.27471E-03  -0.66311E+01  -0.24862E+02   0.40265E+01  -0.17591E+02  -0.15735E+01   0.76207E-02   0.00000E+00   0.98813-323       0.85     183.59     0.0000  0.00   0.94367-321  -0.75049-320     0.5219     1.5363     2.7626     3.6668     4.0923
   2021      3     31   12.00     24096.00  -0.70363E+01   0.00000E+00  -0.92101E-11   0.18552E+01   0.40915E+01   0.00000E+00   0.54874E-05  -0.70363E+01  -0.12338E+02   0.31014E+01  -0.29190E+02  -0.15713E+01   0.73392E-02   0.00000E+00   0.98813-323       0.85     185.21     0.0000  0.00   0.94367-321  -0.75049-320     0.5230     1.5336     2.7556     3.6602     4.0915
   2021      4      1   12.00     24120.00  -0.10648E+02   0.00000E+00  -0.97464E-11   0.18516E+01   0.40908E+01   0.00000E+00   0.31778E-05  -0.10648E+02  -0.15030E+02   0.21537E+01  -0.25550E+02  -0.15660E+01   0.99011E-02   0.00000E+00   0.98813-323       0.85     193.22     0.0000  0.00   0.94367-321  -0.75049-320     0.5231     1.5308     2.7487     3.6532     4.0908
   2021      4      2   12.00     24144.00  -0.16324E+02   0.00000E+00  -0.10314E-10   0.18484E+01   0.40907E+01   0.00000E+00  -0.17176E-02  -0.16324E+02  -0.22775E+02  -0.16382E+01  -0.14014E+02  -0.15575E+01   0.61825E-02   0.00000E+00   0.98813-323       0.85     201.00     0.0000  0.00   0.94367-321  -0.75049-320     0.5233     1.5284     2.7425     3.6463     4.0907
   2021      4      3   12.00     24168.00  -0.19144E+02   0.00000E+00  -0.11493E-10   0.18477E+01   0.40909E+01   0.00000E+00  -0.40883E-02  -0.19144E+02  -0.33591E+02  -0.61366E+00  -0.42219E+01  -0.15497E+01   0.78257E-02   0.00000E+00   0.98813-323       0.85     205.12     0.0000  0.00   0.94367-321  -0.75049-320     0.5254     1.5291     2.7393     3.6416     4.0909
