   2003      1     12   12.00       264.00    0.00    0.10737E-02    0.60778E+00    0.87369E-01    0.25109E+00    0.10000E-19    0.16130E-04    0.00000E+00    0.12569E-04    0.11627E-04    0.00000E+00   -0.44056E-06    0.99882E-08    0.17375E+05    0.16073E+05    0.00000E+00   -0.60902E+03    0.13808E+02    0.28613E+02    0.16069E+04    0.14641E+05   -0.17705E+03   -0.17699E+03    0.16684E-06    0.10684E-21    0.25200E-06    0.72464E-23    0.00000E+00    0.00000E+00    0.21062E+05    0.15525E+05    0.14533E+05    0.13236E+05    0.17249E+05
   2003      1     13   12.00       288.00    0.00    0.10889E-02    0.67106E+00    0.87430E-01    0.24767E+00    0.10000E-19    0.16484E-04    0.00000E+00    0.13120E-04    0.12193E-04    0.00000E+00   -0.39311E-06    0.10381E-07    0.18138E+05    0.16856E+05    0.00000E+00   -0.54343E+03    0.14351E+02    0.27726E+02    0.18401E+04    0.15206E+05   -0.19377E+03   -0.19377E+03    0.16957E-06    0.10596E-21    0.26959E-06    0.71743E-23    0.00000E+00    0.00000E+00    0.22298E+05    0.16165E+05    0.15190E+05    0.13838E+05    0.18055E+05
   2003      1     14   12.00       312.00    0.00    0.11130E-02    0.73213E+00    0.87491E-01    0.24210E+00    0.10000E-19    0.16875E-04    0.00000E+00    0.13709E-04    0.12794E-04    0.00000E+00   -0.33375E-06    0.95509E-08    0.18951E+05    0.17687E+05    0.00000E+00   -0.46138E+03    0.13203E+02    0.32796E+02    0.19433E+04    0.15938E+05   -0.20336E+03   -0.20336E+03    0.16457E-06    0.10514E-21    0.28068E-06    0.70269E-23    0.00000E+00    0.00000E+00    0.23594E+05    0.16836E+05    0.15878E+05    0.14538E+05    0.18794E+05
   2003      1     15   12.00       336.00    0.00    0.11753E-02    0.78964E+00    0.87552E-01    0.23600E+00    0.10000E-19    0.17297E-04    0.00000E+00    0.14334E-04    0.13432E-04    0.00000E+00   -0.28033E-06    0.85359E-08    0.19816E+05    0.18569E+05    0.00000E+00   -0.38753E+03    0.11800E+02    0.28801E+02    0.24252E+04    0.16371E+05   -0.20186E+03   -0.20185E+03    0.15516E-06    0.10438E-21    0.27321E-06    0.68319E-23    0.00000E+00    0.00000E+00    0.24950E+05    0.17554E+05    0.16612E+05    0.15284E+05    0.19590E+05
   2003      1     16   12.00       360.00    0.00    0.13317E-02    0.84320E+00    0.87613E-01    0.22016E+00    0.10000E-19    0.17768E-04    0.00000E+00    0.15003E-04    0.14114E-04    0.00000E+00   -0.23355E-06    0.10240E-07    0.20741E+05    0.19511E+05    0.00000E+00   -0.32286E+03    0.14156E+02    0.25270E+02    0.28401E+04    0.16926E+05   -0.29067E+03   -0.29067E+03    0.19607E-06    0.10361E-21    0.40321E-06    0.65867E-23    0.00000E+00    0.00000E+00    0.26403E+05    0.18322E+05    0.17395E+05    0.16081E+05    0.20443E+05
   2003      1     17   12.00       384.00    0.00    0.12348E-02    0.89445E+00    0.87675E-01    0.19183E+00    0.10000E-19    0.18276E-04    0.00000E+00    0.15686E-04    0.14808E-04    0.00000E+00   -0.19339E-06    0.97579E-08    0.21684E+05    0.20471E+05    0.00000E+00   -0.26734E+03    0.13489E+02    0.28881E+02    0.29947E+04    0.17740E+05   -0.30350E+03   -0.30350E+03    0.29669E-06    0.10263E-21    0.65627E-06    0.99875E-23    0.00000E+00    0.00000E+00    0.27858E+05    0.19115E+05    0.18199E+05    0.16897E+05    0.21314E+05
   2003      1     18   12.00       408.00    0.00    0.14054E-02    0.94172E+00    0.87736E-01    0.20542E+00    0.10000E-19    0.18815E-04    0.00000E+00    0.16389E-04    0.15522E-04    0.00000E+00   -0.15896E-06    0.11133E-07    0.22656E+05    0.21457E+05    0.00000E+00   -0.21975E+03    0.15391E+02    0.28763E+02    0.34815E+04    0.18272E+05   -0.36158E+03   -0.36158E+03    0.29371E-06    0.10176E-21    0.53044E-06    0.11578E-22    0.00000E+00    0.00000E+00    0.29321E+05    0.19945E+05    0.19034E+05    0.17745E+05    0.22221E+05
   2003      1     19   12.00       432.00    0.00    0.16058E-02    0.98552E+00    0.87797E-01    0.19707E+00    0.10000E-19    0.19389E-04    0.00000E+00    0.17242E-04    0.16384E-04    0.00000E+00   -0.13097E-06    0.13093E-07    0.23835E+05    0.22649E+05    0.00000E+00   -0.18105E+03    0.18100E+02    0.24751E+02    0.41843E+04    0.18804E+05   -0.45134E+03   -0.45134E+03    0.31833E-06    0.10107E-21    0.60986E-06    0.11259E-22    0.00000E+00    0.00000E+00    0.31514E+05    0.20816E+05    0.19904E+05    0.18628E+05    0.23167E+05
   2003      1     20   12.00       456.00    0.00    0.15965E-02    0.10268E+01    0.87858E-01    0.16810E+00    0.10000E-19    0.20004E-04    0.00000E+00    0.18087E-04    0.17235E-04    0.00000E+00   -0.10959E-06    0.13384E-07    0.25003E+05    0.23826E+05    0.00000E+00   -0.15150E+03    0.18501E+02    0.29010E+02    0.43928E+04    0.19792E+05   -0.52041E+03   -0.52041E+03    0.39328E-06    0.10048E-21    0.88252E-06    0.11680E-22    0.00000E+00    0.00000E+00    0.33074E+05    0.22171E+05    0.20819E+05    0.19556E+05    0.24162E+05
   2003      1     21   12.00       480.00    0.00    0.14430E-02    0.10651E+01    0.87920E-01    0.18008E+00    0.10000E-19    0.20656E-04    0.00000E+00    0.18957E-04    0.18111E-04    0.00000E+00   -0.92061E-07    0.13328E-07    0.26206E+05    0.25037E+05    0.00000E+00   -0.12727E+03    0.18425E+02    0.30170E+02    0.48800E+04    0.20552E+05   -0.49857E+03   -0.49857E+03    0.44919E-06    0.99610E-22    0.83989E-06    0.14876E-22    0.00000E+00    0.00000E+00    0.34610E+05    0.23439E+05    0.21944E+05    0.20522E+05    0.25198E+05
   2003      1     22   12.00       504.00    0.00    0.19053E-02    0.11033E+01    0.87981E-01    0.18254E+00    0.10000E-19    0.21347E-04    0.00000E+00    0.19852E-04    0.19009E-04    0.00000E+00   -0.79551E-07    0.19869E-07    0.27443E+05    0.26279E+05    0.00000E+00   -0.10997E+03    0.27467E+02    0.21601E+02    0.57222E+04    0.21010E+05   -0.71527E+03   -0.71527E+03    0.49540E-06    0.98740E-22    0.91555E-06    0.15365E-22    0.00000E+00    0.00000E+00    0.36148E+05    0.24421E+05    0.23457E+05    0.21511E+05    0.26256E+05
   2003      1     23   12.00       528.00    0.00    0.20042E-02    0.11406E+01    0.88042E-01    0.14580E+00    0.10000E-19    0.22021E-04    0.00000E+00    0.20731E-04    0.19877E-04    0.00000E+00   -0.66634E-07    0.21402E-07    0.28658E+05    0.27478E+05    0.00000E+00   -0.92115E+02    0.29586E+02    0.27181E+02    0.59342E+04    0.22031E+05   -0.82613E+03   -0.82613E+03    0.61315E-06    0.98573E-22    0.13795E-05    0.15149E-22    0.00000E+00    0.00000E+00    0.37479E+05    0.25426E+05    0.24423E+05    0.23079E+05    0.27290E+05
   2003      1     24   12.00       552.00    0.00    0.19203E-02    0.11721E+01    0.88104E-01    0.16271E+00    0.10000E-19    0.22689E-04    0.00000E+00    0.21474E-04    0.20619E-04    0.00000E+00   -0.50753E-07    0.23102E-07    0.29685E+05    0.28504E+05    0.00000E+00   -0.70160E+02    0.31936E+02    0.21159E+02    0.66488E+04    0.22397E+05   -0.86731E+03   -0.86731E+03    0.69643E-06    0.97953E-22    0.13425E-05    0.18087E-22    0.00000E+00    0.00000E+00    0.38641E+05    0.26418E+05    0.25367E+05    0.24114E+05    0.28303E+05
   2003      1     25   12.00       576.00    0.00    0.15568E-02    0.12014E+01    0.88165E-01    0.16639E+00    0.10000E-19    0.23389E-04    0.00000E+00    0.22205E-04    0.21352E-04    0.00000E+00   -0.16329E-08    0.19688E-07    0.30696E+05    0.29517E+05    0.00000E+00   -0.22574E+01    0.27217E+02    0.11671E+02    0.72704E+04    0.22801E+05   -0.86544E+03   -0.86544E+03    0.71750E-06    0.97137E-22    0.13530E-05    0.19404E-22    0.00000E+00    0.00000E+00    0.39811E+05    0.27414E+05    0.26314E+05    0.25074E+05    0.29330E+05
   2003      1     26   12.00       600.00    0.00    0.15247E-02    0.12310E+01    0.88226E-01    0.16571E+00    0.10000E-19    0.24121E-04    0.00000E+00    0.22964E-04    0.22110E-04    0.00000E+00    0.83516E-07    0.18782E-07    0.31746E+05    0.30565E+05    0.00000E+00    0.11545E+03    0.25964E+02    0.21355E+02    0.74013E+04    0.23671E+05   -0.84914E+03   -0.84914E+03    0.70844E-06    0.96184E-22    0.13336E-05    0.22699E-22    0.00000E+00    0.00000E+00    0.40961E+05    0.28467E+05    0.27313E+05    0.26084E+05    0.30407E+05
   2003      1     27   12.00       624.00    0.00    0.20929E-02    0.12632E+01    0.88288E-01    0.14691E+00    0.10000E-19    0.24847E-04    0.00000E+00    0.23683E-04    0.22819E-04    0.00000E+00    0.76327E-07    0.26654E-07    0.32739E+05    0.31545E+05    0.00000E+00    0.10551E+03    0.36846E+02    0.33051E+01    0.81669E+04    0.23963E+05   -0.12145E+04   -0.12145E+04    0.77925E-06    0.96007E-22    0.16507E-05    0.21091E-22    0.00000E+00    0.00000E+00    0.41922E+05    0.29503E+05    0.28280E+05    0.27056E+05    0.31446E+05
   2003      1     28   12.00       648.00    0.00    0.21856E-02    0.12930E+01    0.88349E-01    0.12915E+00    0.10000E-19    0.25522E-04    0.00000E+00    0.24316E-04    0.23431E-04    0.00000E+00    0.65640E-07    0.27111E-07    0.33614E+05    0.32392E+05    0.00000E+00    0.90741E+02    0.37478E+02   -0.85511E+01    0.87776E+04    0.24290E+05   -0.13042E+04   -0.13042E+04    0.85254E-06    0.96370E-22    0.18727E-05    0.20895E-22    0.00000E+00    0.00000E+00    0.42542E+05    0.30494E+05    0.29174E+05    0.27950E+05    0.32391E+05
   2003      1     29   12.00       672.00    0.00    0.16003E-02    0.13119E+01    0.88411E-01    0.12935E+00    0.10000E-19    0.26199E-04    0.00000E+00    0.24943E-04    0.24044E-04    0.00000E+00    0.67606E-07    0.17534E-07    0.34481E+05    0.33238E+05    0.00000E+00    0.93458E+02    0.24239E+02   -0.44156E+02    0.95913E+04    0.24408E+05   -0.10556E+04   -0.10556E+04    0.78705E-06    0.96581E-22    0.16559E-05    0.21028E-22    0.00000E+00    0.00000E+00    0.43149E+05    0.31488E+05    0.30070E+05    0.28849E+05    0.33335E+05
   2003      1     30   12.00       696.00    0.00    0.13931E-02    0.13300E+01    0.88472E-01    0.14364E+00    0.10000E-19    0.26965E-04    0.00000E+00    0.25676E-04    0.24776E-04    0.00000E+00    0.68597E-07    0.13434E-07    0.35494E+05    0.34250E+05    0.00000E+00    0.94829E+02    0.18571E+02   -0.68531E+02    0.10177E+05    0.24883E+05   -0.85087E+03   -0.85087E+03    0.68260E-06    0.95990E-22    0.13031E-05    0.23405E-22    0.00000E+00    0.00000E+00    0.44035E+05    0.32587E+05    0.31101E+05    0.29894E+05    0.34446E+05
   2003      1     31   12.00       720.00    0.00    0.14377E-02    0.13488E+01    0.88534E-01    0.14490E+00    0.10000E-19    0.27817E-04    0.00000E+00    0.26500E-04    0.25604E-04    0.00000E+00    0.61218E-07    0.13257E-07    0.36634E+05    0.35395E+05    0.00000E+00    0.84628E+02    0.18327E+02   -0.58489E+02    0.10436E+05    0.25798E+05   -0.82534E+03   -0.82534E+03    0.64473E-06    0.95468E-22    0.12143E-05    0.23391E-22    0.00000E+00    0.00000E+00    0.45152E+05    0.33770E+05    0.32240E+05    0.31051E+05    0.35681E+05
   2003      2      1   12.00       744.00    0.00    0.15035E-02    0.13664E+01    0.88595E-01    0.14411E+00    0.10000E-19    0.28771E-04    0.00000E+00    0.27422E-04    0.26533E-04    0.00000E+00    0.47228E-07    0.14431E-07    0.37908E+05    0.36679E+05    0.00000E+00    0.65288E+02    0.19949E+02    0.12457E+03    0.11151E+05    0.26213E+05   -0.86048E+03   -0.86048E+03    0.66414E-06    0.94917E-22    0.12486E-05    0.22975E-22    0.00000E+00    0.00000E+00    0.46485E+05    0.35051E+05    0.33499E+05    0.32332E+05    0.37051E+05
   2003      2      2   12.00       768.00    0.00    0.16663E-02    0.13846E+01    0.88657E-01    0.13061E+00    0.10000E-19    0.29822E-04    0.00000E+00    0.28424E-04    0.27537E-04    0.00000E+00    0.25822E-07    0.17262E-07    0.39294E+05    0.38067E+05    0.00000E+00    0.35697E+02    0.23863E+02    0.40710E+03    0.12139E+05    0.26362E+05   -0.10513E+04   -0.10513E+04    0.73511E-06    0.94555E-22    0.14791E-05    0.21815E-22    0.00000E+00    0.00000E+00    0.47917E+05    0.36431E+05    0.34871E+05    0.33723E+05    0.38538E+05
   2003      2      3   12.00       792.00    0.00    0.22322E-02    0.14048E+01    0.88718E-01    0.10867E+00    0.10000E-19    0.30939E-04    0.00000E+00    0.29455E-04    0.28559E-04    0.00000E+00   -0.24401E-08    0.25412E-07    0.40719E+05    0.39480E+05    0.00000E+00   -0.33732E+01    0.35129E+02    0.42003E+03    0.12494E+05    0.27470E+05   -0.14343E+04   -0.14343E+04    0.86273E-06    0.94719E-22    0.18811E-05    0.19877E-22    0.00000E+00    0.00000E+00    0.49249E+05    0.37879E+05    0.36309E+05    0.35175E+05    0.40086E+05
   2003      2      4   12.00       816.00    0.00    0.22185E-02    0.14246E+01    0.88780E-01    0.89358E-01    0.10000E-19    0.32062E-04    0.00000E+00    0.30453E-04    0.29535E-04    0.00000E+00   -0.31082E-07    0.25594E-07    0.42099E+05    0.40830E+05    0.00000E+00   -0.42968E+02    0.35381E+02    0.38924E+03    0.21494E+05    0.20065E+05   -0.14463E+04   -0.14462E+04    0.95640E-06    0.95440E-22    0.21612E-05    0.17917E-22    0.00000E+00    0.00000E+00    0.50297E+05    0.39348E+05    0.37753E+05    0.36624E+05    0.41621E+05
   2003      2      5   12.00       840.00    0.00    0.20789E-02    0.14445E+01    0.88841E-01    0.86864E-01    0.10000E-19    0.33208E-04    0.00000E+00    0.31439E-04    0.30503E-04    0.00000E+00   -0.55393E-07    0.23720E-07    0.43461E+05    0.42167E+05    0.00000E+00   -0.76576E+02    0.32790E+02    0.70830E+03    0.40880E+05    0.19581E+04   -0.14149E+04   -0.14149E+04    0.98776E-06    0.95848E-22    0.21679E-05    0.18413E-22    0.00000E+00    0.00000E+00    0.51194E+05    0.40845E+05    0.39229E+05    0.38109E+05    0.43201E+05
   2003      2      6   12.00       864.00    0.00    0.19112E-02    0.14648E+01    0.88903E-01    0.91660E-01    0.10000E-19    0.34343E-04    0.00000E+00    0.32368E-04    0.31418E-04    0.00000E+00   -0.75062E-07    0.22174E-07    0.44746E+05    0.43432E+05    0.00000E+00   -0.10377E+03    0.30653E+02    0.73303E+03    0.42101E+05    0.20240E+04   -0.13906E+04   -0.13906E+04    0.10241E-05    0.95821E-22    0.21491E-05    0.21257E-22    0.00000E+00    0.00000E+00    0.51902E+05    0.42298E+05    0.40671E+05    0.39562E+05    0.44752E+05
   2003      2      7   12.00       888.00    0.00    0.51387E-02    0.14862E+01    0.88965E-01    0.69867E-01    0.10000E-19    0.35482E-04    0.00000E+00    0.33286E-04    0.32310E-04    0.00000E+00   -0.13587E-06    0.60917E-07    0.46014E+05    0.44666E+05    0.00000E+00   -0.18783E+03    0.84212E+02    0.75772E+03    0.43361E+05    0.20914E+04   -0.22723E+04   -0.22723E+04    0.11099E-05    0.96767E-22    0.24933E-05    0.16273E-22    0.00000E+00    0.00000E+00    0.52524E+05    0.43699E+05    0.42123E+05    0.41020E+05    0.46303E+05
   2003      2      8   12.00       912.00    0.00    0.31093E-01    0.15108E+01    0.89026E-01    0.21007E-01    0.10000E-19    0.36575E-04    0.00000E+00    0.34088E-04    0.33047E-04    0.00000E+00   -0.28600E-06    0.38525E-06    0.47123E+05    0.45684E+05    0.00000E+00   -0.39537E+03    0.53257E+03    0.78117E+03    0.44588E+05    0.21561E+04   -0.22792E+04   -0.22792E+04    0.12984E-05    0.10021E-21    0.32379E-05    0.22825E-23    0.00000E+00    0.00000E+00    0.52896E+05    0.44787E+05    0.43433E+05    0.42312E+05    0.47660E+05
   2003      2      9   12.00       936.00    0.00    0.34684E-01    0.15283E+01    0.89088E-01    0.20476E-01    0.10000E-19    0.37652E-04    0.00000E+00    0.34847E-04    0.33742E-04    0.00000E+00   -0.33992E-06    0.43693E-06    0.48173E+05    0.46644E+05    0.00000E+00   -0.46991E+03    0.60402E+03    0.80488E+03    0.45627E+05    0.22180E+04   -0.23226E+04   -0.23226E+04    0.14002E-05    0.10204E-21    0.33290E-05    0.21806E-23    0.00000E+00    0.00000E+00    0.53198E+05    0.45820E+05    0.44687E+05    0.43551E+05    0.48958E+05
   2003      2     10   12.00       960.00    0.00    0.40008E-01    0.15392E+01    0.89150E-01    0.20013E-01    0.10000E-19    0.38778E-04    0.00000E+00    0.35663E-04    0.34495E-04    0.00000E+00   -0.39862E-06    0.50048E-06    0.49301E+05    0.47686E+05    0.00000E+00   -0.55105E+03    0.69186E+03    0.83058E+03    0.46746E+05    0.22830E+04   -0.23087E+04   -0.23087E+04    0.14377E-05    0.10349E-21    0.33067E-05    0.21106E-23    0.00000E+00    0.00000E+00    0.53635E+05    0.46900E+05    0.46016E+05    0.44861E+05    0.50331E+05
   2003      2     11   12.00       984.00    0.00    0.65028E-01    0.15106E+01    0.89211E-01    0.19282E-01    0.10000E-19    0.39958E-04    0.00000E+00    0.36492E-04    0.35243E-04    0.00000E+00   -0.49329E-06    0.78401E-06    0.50447E+05    0.48720E+05    0.00000E+00   -0.68193E+03    0.10838E+04    0.86317E+03    0.47924E+05    0.23482E+04   -0.22529E+04   -0.22529E+04    0.14283E-05    0.10483E-21    0.32189E-05    0.19097E-23    0.00000E+00    0.00000E+00    0.54147E+05    0.47985E+05    0.47325E+05    0.46094E+05    0.51599E+05
   2003      2     12   12.00      1008.00    0.00    0.34802E+00    0.94065E+00    0.89273E-01    0.18371E-01    0.47577E-03    0.41200E-04    0.00000E+00    0.37048E-04    0.35472E-04    0.00000E+00   -0.94145E-06    0.43646E-05    0.51215E+05    0.49037E+05    0.00000E+00   -0.13015E+04    0.60337E+04    0.94324E+03    0.49202E+05    0.23714E+04   -0.22772E+04   -0.22772E+04    0.14128E-05    0.10736E-21    0.32513E-05    0.18263E-23    0.00000E+00    0.00000E+00    0.55331E+05    0.49124E+05    0.47353E+05    0.45225E+05    0.50398E+05
   2003      2     13   12.00      1032.00    0.00    0.40909E+00    0.50820E+00    0.89335E-01    0.17904E-01    0.93110E-03    0.42304E-04    0.00000E+00    0.37575E-04    0.35527E-04    0.00000E+00   -0.13129E-05    0.53380E-05    0.51944E+05    0.49112E+05    0.00000E+00   -0.18150E+04    0.73793E+04    0.97008E+03    0.50385E+05    0.23995E+04   -0.24237E+04   -0.24237E+04    0.15004E-05    0.10991E-21    0.34645E-05    0.19410E-23    0.00000E+00    0.00000E+00    0.56240E+05    0.49757E+05    0.47242E+05    0.44294E+05    0.49085E+05
   2003      2     14   12.00      1056.00    0.00    0.30800E+00    0.39951E+00    0.89397E-01    0.18372E-01    0.94229E-03    0.43364E-04    0.00000E+00    0.38316E-04    0.36003E-04    0.00000E+00   -0.14818E-05    0.40035E-05    0.52968E+05    0.49770E+05    0.00000E+00   -0.20484E+04    0.55344E+04    0.99826E+03    0.51561E+05    0.24508E+04   -0.24006E+04   -0.24006E+04    0.15167E-05    0.11158E-21    0.34258E-05    0.19453E-23    0.00000E+00    0.00000E+00    0.56930E+05    0.50645E+05    0.47945E+05    0.44718E+05    0.49374E+05
