   2021      7     12   12.00       264.00    0.00    0.40808E-03    0.18546E-03    0.84795E-01    0.31770E+00    0.30771E+00    0.10421E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.77534E-08    0.52800E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.10718E+02    0.72990E+01   -0.63061E+00    0.10869E+02    0.00000E+00   -0.92263E+00   -0.92263E+00    0.33166E-06    0.00000E+00    0.49445E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     13   12.00       288.00    0.00    0.39194E-03    0.27236E-03    0.84795E-01    0.30566E+00    0.29662E+00    0.11206E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.90256E-08    0.87023E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.12477E+02    0.12030E+02    0.13050E+01    0.12660E+02    0.00000E+00   -0.90025E+00   -0.90025E+00    0.77227E-06    0.00000E+00    0.78402E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     14   12.00       312.00    0.00    0.34633E-03    0.19184E-03    0.84794E-01    0.29780E+00    0.28732E+00    0.12182E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10528E-07    0.91886E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.14554E+02    0.12702E+02    0.42360E+01    0.14590E+02    0.00000E+00   -0.81289E+00   -0.81289E+00    0.90740E-06    0.00000E+00    0.85165E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     15   12.00       336.00    0.00    0.49858E-03    0.35905E-03    0.84794E-01    0.28214E+00    0.27301E+00    0.12793E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11633E-07    0.91711E-08    0.00000E+00    0.00000E+00    0.00000E+00   -0.16082E+02    0.12678E+02    0.22931E+01    0.16179E+02    0.00000E+00   -0.11091E+01   -0.11091E+01    0.74311E-06    0.00000E+00    0.84127E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     16   12.00       360.00    0.00    0.61607E-03    0.44087E-03    0.84794E-01    0.27288E+00    0.26334E+00    0.13255E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12845E-07    0.10503E-07    0.00000E+00    0.00000E+00    0.00000E+00   -0.17758E+02    0.14520E+02    0.46752E+01    0.17765E+02    0.00000E+00   -0.13431E+01   -0.13431E+01    0.81198E-06    0.00000E+00    0.90434E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     17   12.00       384.00    0.00    0.49242E-03    0.31333E-03    0.84794E-01    0.28398E+00    0.27191E+00    0.13671E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.14086E-07    0.13264E-07    0.00000E+00    0.00000E+00    0.00000E+00   -0.19472E+02    0.18336E+02    0.74367E+01    0.19314E+02    0.00000E+00   -0.11396E+01   -0.11396E+01    0.11656E-05    0.00000E+00    0.10600E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     18   12.00       408.00    0.00    0.44185E-03    0.30769E-03    0.84794E-01    0.28814E+00    0.27536E+00    0.14026E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.15208E-07    0.13272E-07    0.00000E+00    0.00000E+00    0.00000E+00   -0.21023E+02    0.18347E+02    0.46753E+01    0.20850E+02    0.00000E+00   -0.10739E+01   -0.10739E+01    0.10876E-05    0.00000E+00    0.97224E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     19   12.00       432.00    0.00    0.44458E-03    0.29386E-03    0.84793E-01    0.27918E+00    0.26396E+00    0.14941E-06    0.00000E+00    0.11819E-07    0.11668E-07    0.00000E+00   -0.16774E-07    0.15465E-07    0.16338E+02    0.16129E+02    0.00000E+00   -0.23188E+02    0.21379E+02    0.71193E+01    0.39102E+02    0.13163E+00   -0.11093E+01   -0.11093E+01    0.12077E-05    0.14081E-18    0.11226E-05    0.18908E-17    0.00000E+00    0.00000E+00    0.27049E+02    0.16569E+02    0.72976E+01    0.00000E+00    0.20894E+02
   2021      7     20   12.00       456.00    0.00    0.32843E-03    0.27055E-03    0.84793E-01    0.29223E+00    0.27280E+00    0.15171E-06    0.00000E+00    0.10344E-07    0.10145E-07    0.00000E+00   -0.16766E-07    0.15619E-07    0.14300E+02    0.14024E+02    0.00000E+00   -0.23178E+02    0.21592E+02    0.75649E+01    0.36377E+02    0.62070E+00   -0.98169E+00   -0.98169E+00    0.12658E-05    0.72623E-23    0.11942E-05    0.44291E-22    0.00000E+00    0.00000E+00    0.19719E+02    0.12945E+02    0.11637E+02    0.85216E+01    0.98431E+02
   2021      7     21   12.00       480.00    0.00    0.58670E-03    0.50175E-03    0.84793E-01    0.29457E+00    0.28417E+00    0.14178E-06    0.00000E+00    0.21804E-07    0.21525E-07    0.00000E+00   -0.16257E-07    0.11399E-07    0.30142E+02    0.29756E+02    0.00000E+00   -0.22473E+02    0.15758E+02    0.32244E+01    0.51786E+02    0.33138E+00   -0.13469E+01   -0.13469E+01    0.60340E-06    0.41738E-23    0.76910E-06    0.24270E-22    0.00000E+00    0.00000E+00    0.54236E+02    0.29652E+02    0.38338E+01    0.23056E+01    0.52359E+02
   2021      7     22   12.00       504.00    0.00    0.63588E-03    0.60134E-03    0.84793E-01    0.30101E+00    0.28955E+00    0.13522E-06    0.00000E+00    0.34208E-07    0.33565E-07    0.00000E+00   -0.16248E-07    0.16947E-07    0.47290E+02    0.46400E+02    0.00000E+00   -0.22461E+02    0.23427E+02    0.30135E+01    0.68875E+02    0.33517E+00   -0.15001E+01   -0.15001E+01    0.91221E-06    0.87839E-23    0.10056E-05    0.49205E-22    0.00000E+00    0.00000E+00    0.53985E+02    0.51969E+02    0.48552E+02    0.19379E+02    0.52892E+02
   2021      7     23   12.00       528.00    0.00    0.53416E-03    0.47434E-03    0.84793E-01    0.31621E+00    0.30637E+00    0.12945E-06    0.00000E+00    0.29545E-07    0.28906E-07    0.00000E+00   -0.16169E-07    0.14456E-07    0.40843E+02    0.39960E+02    0.00000E+00   -0.22352E+02    0.19984E+02    0.47318E+01    0.62329E+02    0.27760E+00   -0.12708E+01   -0.12708E+01    0.79148E-06    0.80058E-23    0.78915E-06    0.51975E-22    0.00000E+00    0.00000E+00    0.44527E+02    0.42514E+02    0.40351E+02    0.38148E+02    0.43743E+02
   2021      7     24   12.00       552.00    0.00    0.90922E-03    0.82318E-03    0.84792E-01    0.30155E+00    0.29485E+00    0.12577E-06    0.00000E+00    0.42175E-07    0.41252E-07    0.00000E+00   -0.16249E-07    0.11114E-07    0.58302E+02    0.57027E+02    0.00000E+00   -0.22463E+02    0.15365E+02    0.34264E+01    0.79741E+02    0.38280E+00   -0.19406E+01   -0.19406E+01    0.45170E-06    0.90555E-23    0.56227E-06    0.49919E-22    0.00000E+00    0.00000E+00    0.62640E+02    0.60788E+02    0.58558E+02    0.55673E+02    0.60300E+02
   2021      7     25   12.00       576.00    0.00    0.12115E-02    0.12034E-02    0.84792E-01    0.28415E+00    0.27583E+00    0.12587E-06    0.00000E+00    0.58791E-07    0.57507E-07    0.00000E+00   -0.16416E-07    0.17405E-07    0.81273E+02    0.79498E+02    0.00000E+00   -0.22694E+02    0.24061E+02    0.10891E+01    0.10277E+03    0.52775E+00   -0.25874E+01   -0.25874E+01    0.73925E-06    0.11084E-22    0.87047E-06    0.46712E-22    0.00000E+00    0.00000E+00    0.86409E+02    0.84774E+02    0.82457E+02    0.79455E+02    0.83200E+02
   2021      7     26   12.00       600.00    0.00    0.49546E-03    0.51113E-03    0.84792E-01    0.31811E+00    0.30536E+00    0.12588E-06    0.00000E+00    0.51948E-07    0.50815E-07    0.00000E+00   -0.16317E-07    0.17991E-07    0.71813E+02    0.70246E+02    0.00000E+00   -0.22557E+02    0.24871E+02    0.38947E+01    0.93261E+02    0.46863E+00   -0.12980E+01   -0.12980E+01    0.11941E-05    0.88475E-23    0.90734E-06    0.51882E-22    0.00000E+00    0.00000E+00    0.76534E+02    0.74918E+02    0.72649E+02    0.69801E+02    0.73875E+02
   2021      7     27   12.00       624.00    0.00    0.27027E-03    0.27212E-03    0.84792E-01    0.33225E+00    0.31869E+00    0.12419E-06    0.00000E+00    0.42484E-07    0.41552E-07    0.00000E+00   -0.16193E-07    0.16266E-07    0.58730E+02    0.57442E+02    0.00000E+00   -0.22385E+02    0.22487E+02    0.51809E+01    0.80064E+02    0.38669E+00   -0.86697E+00   -0.86697E+00    0.98186E-06    0.62422E-23    0.83021E-06    0.54165E-22    0.00000E+00    0.00000E+00    0.63034E+02    0.61094E+02    0.59145E+02    0.56855E+02    0.60917E+02
   2021      7     28   12.00       648.00    0.00    0.19974E-03    0.19429E-03    0.84792E-01    0.34365E+00    0.32997E+00    0.11965E-06    0.00000E+00    0.31952E-07    0.31246E-07    0.00000E+00   -0.16039E-07    0.15363E-07    0.44170E+02    0.43195E+02    0.00000E+00   -0.22172E+02    0.21238E+02    0.60836E+01    0.65331E+02    0.28843E+00   -0.73627E+00   -0.73627E+00    0.76425E-06    0.51965E-23    0.73955E-06    0.56098E-22    0.00000E+00    0.00000E+00    0.48112E+02    0.46036E+02    0.43378E+02    0.41285E+02    0.45359E+02
   2021      7     29   12.00       672.00    0.00    0.22431E-03    0.20899E-03    0.84791E-01    0.34568E+00    0.33297E+00    0.11623E-06    0.00000E+00    0.34149E-07    0.33389E-07    0.00000E+00   -0.16007E-07    0.14845E-07    0.47208E+02    0.46157E+02    0.00000E+00   -0.22128E+02    0.20522E+02    0.45931E+01    0.68308E+02    0.30086E+00   -0.76605E+00   -0.76605E+00    0.62992E-06    0.50511E-23    0.66839E-06    0.56587E-22    0.00000E+00    0.00000E+00    0.51099E+02    0.49264E+02    0.47152E+02    0.43798E+02    0.47286E+02
   2021      7     30   12.00       696.00    0.00    0.30285E-03    0.29139E-03    0.84791E-01    0.34308E+00    0.33170E+00    0.11423E-06    0.00000E+00    0.42696E-07    0.41736E-07    0.00000E+00   -0.16013E-07    0.15525E-07    0.59023E+02    0.57695E+02    0.00000E+00   -0.22137E+02    0.21462E+02    0.17192E+01    0.80054E+02    0.38024E+00   -0.88758E+00   -0.88758E+00    0.64178E-06    0.54973E-23    0.66747E-06    0.56326E-22    0.00000E+00    0.00000E+00    0.63253E+02    0.61502E+02    0.59333E+02    0.56694E+02    0.59758E+02
   2021      7     31   12.00       720.00    0.00    0.26927E-03    0.25858E-03    0.84791E-01    0.34167E+00    0.32939E+00    0.11424E-06    0.00000E+00    0.50633E-07    0.49497E-07    0.00000E+00   -0.16035E-07    0.15728E-07    0.69995E+02    0.68424E+02    0.00000E+00   -0.22166E+02    0.21742E+02    0.26142E+01    0.90982E+02    0.45025E+00   -0.84728E+00   -0.84728E+00    0.70899E-06    0.54783E-23    0.68245E-06    0.55981E-22    0.00000E+00    0.00000E+00    0.74574E+02    0.72969E+02    0.70777E+02    0.68022E+02    0.70801E+02
   2021      8      1   12.00       744.00    0.00    0.23127E-03    0.21509E-03    0.84791E-01    0.34004E+00    0.32722E+00    0.11491E-06    0.00000E+00    0.50905E-07    0.49770E-07    0.00000E+00   -0.16090E-07    0.15531E-07    0.70371E+02    0.68802E+02    0.00000E+00   -0.22243E+02    0.21470E+02    0.34642E+01    0.91435E+02    0.45488E+00   -0.78563E+00   -0.78563E+00    0.71644E-06    0.52425E-23    0.65757E-06    0.55677E-22    0.00000E+00    0.00000E+00    0.74816E+02    0.73377E+02    0.71312E+02    0.68714E+02    0.71580E+02
   2021      8      2   12.00       768.00    0.00    0.24281E-03    0.22835E-03    0.84791E-01    0.32580E+00    0.31305E+00    0.12069E-06    0.00000E+00    0.76428E-07    0.74766E-07    0.00000E+00   -0.16438E-07    0.16569E-07    0.10565E+03    0.10336E+03    0.00000E+00   -0.22723E+02    0.22905E+02    0.37467E+01    0.12701E+03    0.68556E+00   -0.78361E+00   -0.78361E+00    0.80203E-06    0.52381E-23    0.71322E-06    0.53334E-22    0.00000E+00    0.00000E+00    0.11114E+03    0.11027E+03    0.10833E+03    0.10555E+03    0.10819E+03
   2021      8      3   12.00       792.00    0.00    0.38327E-03    0.34716E-03    0.84790E-01    0.29975E+00    0.28675E+00    0.13310E-06    0.00000E+00    0.95300E-07    0.93309E-07    0.00000E+00   -0.16792E-07    0.15538E-07    0.13174E+03    0.12899E+03    0.00000E+00   -0.23213E+02    0.21480E+02    0.40450E+01    0.15355E+03    0.85469E+00   -0.10169E+01   -0.10169E+01    0.75948E-06    0.60581E-23    0.81881E-06    0.48952E-22    0.00000E+00    0.00000E+00    0.13830E+03    0.13760E+03    0.13566E+03    0.13254E+03    0.13536E+03
   2021      8      4   12.00       816.00    0.00    0.63351E-03    0.49862E-03    0.84790E-01    0.27107E+00    0.25850E+00    0.14675E-06    0.00000E+00    0.10273E-06    0.10065E-06    0.00000E+00   -0.16977E-07    0.16964E-07    0.14202E+03    0.13914E+03    0.00000E+00   -0.23470E+02    0.23451E+02    0.88350E+01    0.16416E+03    0.91618E+00   -0.14434E+01   -0.14434E+01    0.91447E-06    0.83214E-23    0.10749E-05    0.44323E-22    0.00000E+00    0.00000E+00    0.14970E+03    0.14839E+03    0.14584E+03    0.14215E+03    0.14544E+03
   2021      8      5   12.00       840.00    0.00    0.50961E-03    0.36840E-03    0.84790E-01    0.27978E+00    0.26483E+00    0.15091E-06    0.00000E+00    0.63410E-07    0.62123E-07    0.00000E+00   -0.16761E-07    0.16792E-07    0.87658E+02    0.85879E+02    0.00000E+00   -0.23170E+02    0.23213E+02    0.10480E+02    0.10983E+03    0.56837E+00   -0.12383E+01   -0.12383E+01    0.11523E-05    0.87171E-23    0.12000E-05    0.45456E-22    0.00000E+00    0.00000E+00    0.93453E+02    0.91539E+02    0.88994E+02    0.85798E+02    0.90151E+02
   2021      8      6   12.00       864.00    0.00    0.40111E-03    0.32919E-03    0.84790E-01    0.30744E+00    0.29374E+00    0.14128E-06    0.00000E+00    0.33440E-07    0.32742E-07    0.00000E+00   -0.16299E-07    0.15384E-07    0.46227E+02    0.45263E+02    0.00000E+00   -0.22532E+02    0.21266E+02    0.69073E+01    0.67935E+02    0.30025E+00   -0.10553E+01   -0.10553E+01    0.10350E-05    0.76425E-23    0.99750E-06    0.50072E-22    0.00000E+00    0.00000E+00    0.50743E+02    0.48184E+02    0.45387E+02    0.42592E+02    0.47436E+02
   2021      8      7   12.00       888.00    0.00    0.71428E-03    0.60784E-03    0.84790E-01    0.29425E+00    0.28485E+00    0.13724E-06    0.00000E+00    0.61640E-07    0.60331E-07    0.00000E+00   -0.16395E-07    0.13982E-07    0.85211E+02    0.83402E+02    0.00000E+00   -0.22664E+02    0.19329E+02    0.68942E+01    0.10677E+03    0.54316E+00   -0.15879E+01   -0.15879E+01    0.64536E-06    0.81787E-23    0.77344E-06    0.48463E-22    0.00000E+00    0.00000E+00    0.91140E+02    0.88941E+02    0.86106E+02    0.82336E+02    0.85807E+02
   2021      8      8   12.00       912.00    0.00    0.60684E-03    0.55023E-03    0.84789E-01    0.30412E+00    0.29367E+00    0.13440E-06    0.00000E+00    0.58385E-07    0.57133E-07    0.00000E+00   -0.16189E-07    0.16157E-07    0.80712E+02    0.78981E+02    0.00000E+00   -0.22380E+02    0.22335E+02    0.57411E+01    0.10200E+03    0.51389E+00   -0.14193E+01   -0.14193E+01    0.88336E-06    0.86007E-23    0.89852E-06    0.49905E-22    0.00000E+00    0.00000E+00    0.86458E+02    0.84198E+02    0.81359E+02    0.77897E+02    0.81108E+02
   2021      8      9   12.00       936.00    0.00    0.63532E-03    0.53290E-03    0.84789E-01    0.30109E+00    0.29177E+00    0.13417E-06    0.00000E+00    0.62133E-07    0.60803E-07    0.00000E+00   -0.16188E-07    0.14603E-07    0.85892E+02    0.84054E+02    0.00000E+00   -0.22378E+02    0.20188E+02    0.63335E+01    0.10716E+03    0.55478E+00   -0.14338E+01   -0.14338E+01    0.77338E-06    0.85406E-23    0.77176E-06    0.49629E-22    0.00000E+00    0.00000E+00    0.91295E+02    0.89619E+02    0.87250E+02    0.84240E+02    0.87618E+02
   2021      8     10   12.00       960.00    0.00    0.68780E-03    0.57726E-03    0.84789E-01    0.29193E+00    0.28109E+00    0.13730E-06    0.00000E+00    0.60031E-07    0.58761E-07    0.00000E+00   -0.16327E-07    0.16535E-07    0.82987E+02    0.81231E+02    0.00000E+00   -0.22571E+02    0.22857E+02    0.78410E+01    0.10451E+03    0.53557E+00   -0.15607E+01   -0.15607E+01    0.91696E-06    0.92299E-23    0.94135E-06    0.47918E-22    0.00000E+00    0.00000E+00    0.88166E+02    0.86624E+02    0.84385E+02    0.81457E+02    0.84667E+02
   2021      8     11   12.00       984.00    0.00    0.56269E-03    0.47504E-03    0.84789E-01    0.30442E+00    0.29389E+00    0.13499E-06    0.00000E+00    0.44884E-07    0.43925E-07    0.00000E+00   -0.16242E-07    0.15050E-07    0.62047E+02    0.60722E+02    0.00000E+00   -0.22453E+02    0.20805E+02    0.63904E+01    0.83554E+02    0.39967E+00   -0.13192E+01   -0.13192E+01    0.88526E-06    0.85738E-23    0.86994E-06    0.49983E-22    0.00000E+00    0.00000E+00    0.66690E+02    0.64717E+02    0.62324E+02    0.59486E+02    0.63093E+02
   2021      8     12   12.00      1008.00    0.00    0.54872E-03    0.48174E-03    0.84789E-01    0.30919E+00    0.29787E+00    0.13283E-06    0.00000E+00    0.46962E-07    0.45952E-07    0.00000E+00   -0.16251E-07    0.16001E-07    0.64921E+02    0.63524E+02    0.00000E+00   -0.22466E+02    0.22120E+02    0.67000E+01    0.86389E+02    0.41913E+00   -0.13260E+01   -0.13260E+01    0.90748E-06    0.83272E-23    0.88965E-06    0.50659E-22    0.00000E+00    0.00000E+00    0.69523E+02    0.67711E+02    0.65363E+02    0.62773E+02    0.66135E+02
   2021      8     13   12.00      1032.00    0.00    0.46695E-03    0.42970E-03    0.84788E-01    0.32373E+00    0.31298E+00    0.12741E-06    0.00000E+00    0.29475E-07    0.28827E-07    0.00000E+00   -0.16047E-07    0.14858E-07    0.40747E+02    0.39851E+02    0.00000E+00   -0.22184E+02    0.20539E+02    0.52127E+01    0.62047E+02    0.27059E+00   -0.11739E+01   -0.11739E+01    0.80982E-06    0.75129E-23    0.80116E-06    0.53092E-22    0.00000E+00    0.00000E+00    0.43773E+02    0.42462E+02    0.40845E+02    0.39066E+02    0.42609E+02
   2021      8     14   12.00      1056.00    0.00    0.43440E-03    0.43040E-03    0.84788E-01    0.33335E+00    0.32284E+00    0.12204E-06    0.00000E+00    0.33180E-07    0.32444E-07    0.00000E+00   -0.16003E-07    0.15868E-07    0.45868E+02    0.44850E+02    0.00000E+00   -0.22123E+02    0.21936E+02    0.44339E+01    0.67023E+02    0.29548E+00   -0.11330E+01   -0.11330E+01    0.81223E-06    0.70471E-23    0.78051E-06    0.54685E-22    0.00000E+00    0.00000E+00    0.49819E+02    0.47699E+02    0.45399E+02    0.43486E+02    0.46464E+02
