   2022      1     23   12.00       528.00    0.00    0.84203E-01    0.59089E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44636E-06    0.00000E+00    0.32949E-06    0.30610E-06    0.00000E+00   -0.16203E-07    0.00000E+00    0.45549E+03    0.42315E+03    0.00000E+00   -0.22399E+02    0.00000E+00    0.27404E+01    0.26951E+03    0.20541E+03    0.43048E-04    0.43048E-04    0.00000E+00    0.70003E-22    0.00000E+00    0.30608E-26    0.00000E+00    0.00000E+00    0.36508E+03    0.37847E+03    0.39185E+03    0.40126E+03    0.48940E+03
   2022      1     24   12.00       552.00    0.00    0.86858E-01    0.59164E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44584E-06    0.00000E+00    0.33167E-06    0.30817E-06    0.00000E+00   -0.16075E-07    0.00000E+00    0.45850E+03    0.42602E+03    0.00000E+00   -0.22223E+02    0.00000E+00    0.26229E+01    0.27142E+03    0.20646E+03    0.44582E-04    0.44582E-04    0.00000E+00    0.70011E-22    0.00000E+00    0.30811E-26    0.00000E+00    0.00000E+00    0.36835E+03    0.38143E+03    0.39472E+03    0.40424E+03    0.49197E+03
   2022      1     25   12.00       576.00    0.00    0.89518E-01    0.59204E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44533E-06    0.00000E+00    0.33178E-06    0.30832E-06    0.00000E+00   -0.15947E-07    0.00000E+00    0.45866E+03    0.42622E+03    0.00000E+00   -0.22045E+02    0.00000E+00    0.25086E+01    0.27151E+03    0.20646E+03    0.46352E-04    0.46352E-04    0.00000E+00    0.70018E-22    0.00000E+00    0.30821E-26    0.00000E+00    0.00000E+00    0.36865E+03    0.38154E+03    0.39486E+03    0.40463E+03    0.49206E+03
   2022      1     26   12.00       600.00    0.00    0.92174E-01    0.59235E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44483E-06    0.00000E+00    0.33162E-06    0.30820E-06    0.00000E+00   -0.15826E-07    0.00000E+00    0.45844E+03    0.42606E+03    0.00000E+00   -0.21878E+02    0.00000E+00    0.24038E+01    0.27139E+03    0.20630E+03    0.47917E-04    0.47917E-04    0.00000E+00    0.70025E-22    0.00000E+00    0.30803E-26    0.00000E+00    0.00000E+00    0.36860E+03    0.38133E+03    0.39468E+03    0.40470E+03    0.49176E+03
   2022      1     27   12.00       624.00    0.00    0.94827E-01    0.59270E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44433E-06    0.00000E+00    0.33149E-06    0.30811E-06    0.00000E+00   -0.15709E-07    0.00000E+00    0.45825E+03    0.42594E+03    0.00000E+00   -0.21717E+02    0.00000E+00    0.23054E+01    0.27127E+03    0.20618E+03    0.48819E-04    0.48819E-04    0.00000E+00    0.70032E-22    0.00000E+00    0.30791E-26    0.00000E+00    0.00000E+00    0.36856E+03    0.38112E+03    0.39450E+03    0.40476E+03    0.49155E+03
   2022      1     28   12.00       648.00    0.00    0.97479E-01    0.59303E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44383E-06    0.00000E+00    0.33151E-06    0.30817E-06    0.00000E+00   -0.15595E-07    0.00000E+00    0.45828E+03    0.42601E+03    0.00000E+00   -0.21558E+02    0.00000E+00    0.22089E+01    0.27128E+03    0.20613E+03    0.50355E-04    0.50355E-04    0.00000E+00    0.70038E-22    0.00000E+00    0.30794E-26    0.00000E+00    0.00000E+00    0.36873E+03    0.38114E+03    0.39454E+03    0.40501E+03    0.49151E+03
   2022      1     29   12.00       672.00    0.00    0.10013E+00    0.59315E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44335E-06    0.00000E+00    0.33406E-06    0.31059E-06    0.00000E+00   -0.15477E-07    0.00000E+00    0.46181E+03    0.42936E+03    0.00000E+00   -0.21395E+02    0.00000E+00    0.21124E+01    0.27347E+03    0.20740E+03    0.51431E-04    0.51431E-04    0.00000E+00    0.70044E-22    0.00000E+00    0.31028E-26    0.00000E+00    0.00000E+00    0.37246E+03    0.38461E+03    0.39788E+03    0.40836E+03    0.49463E+03
   2022      1     30   12.00       696.00    0.00    0.10279E+00    0.59295E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44287E-06    0.00000E+00    0.33268E-06    0.30934E-06    0.00000E+00   -0.15354E-07    0.00000E+00    0.45990E+03    0.42763E+03    0.00000E+00   -0.21225E+02    0.00000E+00    0.20116E+01    0.27225E+03    0.20664E+03    0.52459E-04    0.52459E-04    0.00000E+00    0.70050E-22    0.00000E+00    0.30904E-26    0.00000E+00    0.00000E+00    0.37063E+03    0.38270E+03    0.39607E+03    0.40685E+03    0.49291E+03
   2022      1     31   12.00       720.00    0.00    0.10546E+00    0.59242E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44240E-06    0.00000E+00    0.34009E-06    0.31631E-06    0.00000E+00   -0.15219E-07    0.00000E+00    0.47014E+03    0.43727E+03    0.00000E+00   -0.21038E+02    0.00000E+00    0.19051E+01    0.27859E+03    0.21046E+03    0.54242E-04    0.54242E-04    0.00000E+00    0.70055E-22    0.00000E+00    0.31591E-26    0.00000E+00    0.00000E+00    0.38115E+03    0.39280E+03    0.40573E+03    0.41614E+03    0.50211E+03
   2022      2      1   12.00       744.00    0.00    0.10814E+00    0.59066E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44194E-06    0.00000E+00    0.34068E-06    0.31690E-06    0.00000E+00   -0.15061E-07    0.00000E+00    0.47095E+03    0.43809E+03    0.00000E+00   -0.20820E+02    0.00000E+00    0.17787E+01    0.27902E+03    0.21075E+03    0.55677E-04    0.55677E-04    0.00000E+00    0.70060E-22    0.00000E+00    0.31652E-26    0.00000E+00    0.00000E+00    0.38204E+03    0.39355E+03    0.40647E+03    0.41701E+03    0.50290E+03
   2022      2      2   12.00       768.00    0.00    0.11079E+00    0.58934E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.44149E-06    0.00000E+00    0.33134E-06    0.30820E-06    0.00000E+00   -0.14932E-07    0.00000E+00    0.45804E+03    0.42605E+03    0.00000E+00   -0.20642E+02    0.00000E+00    0.16729E+01    0.27100E+03    0.20580E+03    0.56511E-04    0.56511E-04    0.00000E+00    0.70065E-22    0.00000E+00    0.30776E-26    0.00000E+00    0.00000E+00    0.36912E+03    0.38089E+03    0.39440E+03    0.40578E+03    0.49117E+03
   2022      2      3   12.00       792.00    0.00    0.11342E+00    0.58947E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.44104E-06    0.00000E+00    0.33075E-06    0.30768E-06    0.00000E+00   -0.14842E-07    0.00000E+00    0.45723E+03    0.42534E+03    0.00000E+00   -0.20518E+02    0.00000E+00    0.16055E+01    0.27056E+03    0.20536E+03    0.58941E-04    0.58941E-04    0.00000E+00    0.70070E-22    0.00000E+00    0.30721E-26    0.00000E+00    0.00000E+00    0.36855E+03    0.38023E+03    0.39377E+03    0.40534E+03    0.49022E+03
   2022      2      4   12.00       816.00    0.00    0.11605E+00    0.58976E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.44059E-06    0.00000E+00    0.33063E-06    0.30761E-06    0.00000E+00   -0.14754E-07    0.00000E+00    0.45707E+03    0.42524E+03    0.00000E+00   -0.20396E+02    0.00000E+00    0.15417E+01    0.27047E+03    0.20523E+03    0.59324E-04    0.59324E-04    0.00000E+00    0.70074E-22    0.00000E+00    0.30713E-26    0.00000E+00    0.00000E+00    0.36854E+03    0.38012E+03    0.39368E+03    0.40539E+03    0.48999E+03
   2022      2      5   12.00       840.00    0.00    0.11868E+00    0.59004E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.44015E-06    0.00000E+00    0.33053E-06    0.30755E-06    0.00000E+00   -0.14666E-07    0.00000E+00    0.45692E+03    0.42516E+03    0.00000E+00   -0.20274E+02    0.00000E+00    0.14771E+01    0.27038E+03    0.20511E+03    0.60753E-04    0.60753E-04    0.00000E+00    0.70078E-22    0.00000E+00    0.30702E-26    0.00000E+00    0.00000E+00    0.36854E+03    0.38003E+03    0.39360E+03    0.40545E+03    0.48979E+03
   2022      2      6   12.00       864.00    0.00    0.12130E+00    0.59036E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.43972E-06    0.00000E+00    0.33045E-06    0.30751E-06    0.00000E+00   -0.14574E-07    0.00000E+00    0.45681E+03    0.42510E+03    0.00000E+00   -0.20146E+02    0.00000E+00    0.14093E+01    0.27031E+03    0.20503E+03    0.62179E-04    0.62179E-04    0.00000E+00    0.70082E-22    0.00000E+00    0.30694E-26    0.00000E+00    0.00000E+00    0.36855E+03    0.37995E+03    0.39354E+03    0.40552E+03    0.48966E+03
   2022      2      7   12.00       888.00    0.00    0.12393E+00    0.59071E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43930E-06    0.00000E+00    0.33041E-06    0.30751E-06    0.00000E+00   -0.14473E-07    0.00000E+00    0.45676E+03    0.42511E+03    0.00000E+00   -0.20008E+02    0.00000E+00    0.13326E+01    0.27024E+03    0.20498E+03    0.64021E-04    0.64021E-04    0.00000E+00    0.70085E-22    0.00000E+00    0.30687E-26    0.00000E+00    0.00000E+00    0.36857E+03    0.37990E+03    0.39350E+03    0.40562E+03    0.48963E+03
   2022      2      8   12.00       912.00    0.00    0.12656E+00    0.59107E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43890E-06    0.00000E+00    0.33040E-06    0.30754E-06    0.00000E+00   -0.14364E-07    0.00000E+00    0.45674E+03    0.42514E+03    0.00000E+00   -0.19856E+02    0.00000E+00    0.12454E+01    0.27019E+03    0.20495E+03    0.64027E-04    0.64027E-04    0.00000E+00    0.70088E-22    0.00000E+00    0.30693E-26    0.00000E+00    0.00000E+00    0.36860E+03    0.37987E+03    0.39349E+03    0.40575E+03    0.48965E+03
   2022      2      9   12.00       936.00    0.00    0.12918E+00    0.59190E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43850E-06    0.00000E+00    0.32310E-06    0.30073E-06    0.00000E+00   -0.14266E-07    0.00000E+00    0.44665E+03    0.41573E+03    0.00000E+00   -0.19721E+02    0.00000E+00    0.11593E+01    0.26390E+03    0.20110E+03    0.65909E-04    0.65909E-04    0.00000E+00    0.70091E-22    0.00000E+00    0.30005E-26    0.00000E+00    0.00000E+00    0.35844E+03    0.36994E+03    0.38403E+03    0.39696E+03    0.48055E+03
   2022      2     10   12.00       960.00    0.00    0.13180E+00    0.59332E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43812E-06    0.00000E+00    0.32996E-06    0.30720E-06    0.00000E+00   -0.14178E-07    0.00000E+00    0.45613E+03    0.42467E+03    0.00000E+00   -0.19600E+02    0.00000E+00    0.10843E+01    0.26984E+03    0.20459E+03    0.66637E-04    0.66637E-04    0.00000E+00    0.70093E-22    0.00000E+00    0.30643E-26    0.00000E+00    0.00000E+00    0.36820E+03    0.37938E+03    0.39307E+03    0.40561E+03    0.48897E+03
   2022      2     11   12.00       984.00    0.00    0.13444E+00    0.59374E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43774E-06    0.00000E+00    0.32826E-06    0.30565E-06    0.00000E+00   -0.14081E-07    0.00000E+00    0.45379E+03    0.42252E+03    0.00000E+00   -0.19465E+02    0.00000E+00    0.99951E+00    0.26838E+03    0.20366E+03    0.69511E-04    0.69511E-04    0.00000E+00    0.70096E-22    0.00000E+00    0.30487E-26    0.00000E+00    0.00000E+00    0.36592E+03    0.37712E+03    0.39093E+03    0.40371E+03    0.48682E+03
   2022      2     12   12.00      1008.00    0.00    0.13705E+00    0.59459E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43736E-06    0.00000E+00    0.32434E-06    0.30201E-06    0.00000E+00   -0.14014E-07    0.00000E+00    0.44837E+03    0.41750E+03    0.00000E+00   -0.19373E+02    0.00000E+00    0.94131E+00    0.26510E+03    0.20149E+03    0.69365E-04    0.69365E-04    0.00000E+00    0.70098E-22    0.00000E+00    0.30123E-26    0.00000E+00    0.00000E+00    0.36065E+03    0.37194E+03    0.38600E+03    0.39914E+03    0.48172E+03
   2022      2     13   12.00      1032.00    0.00    0.13965E+00    0.59587E+00    0.77429E-01    0.10000E-19    0.10000E-19    0.43698E-06    0.00000E+00    0.32661E-06    0.30418E-06    0.00000E+00   -0.13965E-07    0.00000E+00    0.45151E+03    0.42049E+03    0.00000E+00   -0.19306E+02    0.00000E+00    0.90762E+00    0.26714E+03    0.20255E+03    0.71766E-04    0.71766E-04    0.00000E+00    0.70102E-22    0.00000E+00    0.30337E-26    0.00000E+00    0.00000E+00    0.36407E+03    0.37521E+03    0.38913E+03    0.40217E+03    0.48434E+03
   2022      2     14   12.00      1056.00    0.00    0.14226E+00    0.59662E+00    0.77429E-01    0.10000E-19    0.10000E-19    0.43660E-06    0.00000E+00    0.32962E-06    0.30703E-06    0.00000E+00   -0.13904E-07    0.00000E+00    0.45567E+03    0.42444E+03    0.00000E+00   -0.19221E+02    0.00000E+00    0.86980E+00    0.26975E+03    0.20405E+03    0.72604E-04    0.72604E-04    0.00000E+00    0.70105E-22    0.00000E+00    0.30615E-26    0.00000E+00    0.00000E+00    0.36845E+03    0.37941E+03    0.39314E+03    0.40602E+03    0.48801E+03
